From,To,Total,pcu,Car,Light goods vehicle,Heavy goods vehicle,Bus,Motorcycle,Bicycle
2024-01-20T18:15:00+01:00,2024-01-20T18:30:00+01:00,82,81.1,70,2,1,2,7,0
2024-01-20T18:30:00+01:00,2024-01-20T18:45:00+01:00,78,80,68,0,0,5,5,0
2024-01-20T18:45:00+01:00,2024-01-20T19:00:00+01:00,71,69.4,62,1,0,2,6,0
2024-01-20T19:00:00+01:00,2024-01-20T19:15:00+01:00,67,67,59,0,0,3,5,0
2024-01-20T19:15:00+01:00,2024-01-20T19:30:00+01:00,83,83.8,76,3,0,2,2,0
2024-01-20T19:30:00+01:00,2024-01-20T19:45:00+01:00,51,53,49,0,0,2,0,0
2024-01-20T19:45:00+01:00,2024-01-20T20:00:00+01:00,57,56,50,0,0,2,5,0
2024-01-20T20:00:00+01:00,2024-01-20T20:15:00+01:00,44,46.4,39,1,0,3,1,0
2024-01-20T20:15:00+01:00,2024-01-20T20:30:00+01:00,56,62.3,48,2,1,5,0,0
2024-01-20T20:30:00+01:00,2024-01-20T20:45:00+01:00,29,32,26,0,0,3,0,0
2024-01-20T20:45:00+01:00,2024-01-20T21:00:00+01:00,30,31,29,0,0,1,0,0
2024-01-20T21:00:00+01:00,2024-01-20T21:15:00+01:00,40,45,32,3,0,5,0,0
2024-01-20T21:15:00+01:00,2024-01-20T21:30:00+01:00,34,37,29,2,0,3,0,0
2024-01-20T21:30:00+01:00,2024-01-20T21:45:00+01:00,29,34,23,1,0,5,0,0
2024-01-20T21:45:00+01:00,2024-01-20T22:00:00+01:00,21,25,17,0,0,4,0,0
2024-01-20T22:00:00+01:00,2024-01-20T22:15:00+01:00,26,28,23,1,0,2,0,0
2024-01-20T22:15:00+01:00,2024-01-20T22:30:00+01:00,19,23,15,0,0,4,0,0
2024-01-20T22:30:00+01:00,2024-01-20T22:45:00+01:00,19,20,18,0,0,1,0,0
2024-01-20T22:45:00+01:00,2024-01-20T23:00:00+01:00,27,29,24,1,0,2,0,0
2024-01-20T23:00:00+01:00,2024-01-20T23:15:00+01:00,33,36.4,28,0,0,4,1,0
2024-01-20T23:15:00+01:00,2024-01-20T23:30:00+01:00,19,20,18,0,0,1,0,0
2024-01-20T23:30:00+01:00,2024-01-20T23:45:00+01:00,22,22,21,1,0,0,0,0
2024-01-20T23:45:00+01:00,2024-01-21T00:00:00+01:00,23,25.3,21,0,1,1,0,0
2024-01-21T00:00:00+01:00,2024-01-21T00:15:00+01:00,19,21,16,1,0,2,0,0
2024-01-21T00:15:00+01:00,2024-01-21T00:30:00+01:00,20,21,19,0,0,1,0,0
2024-01-21T00:30:00+01:00,2024-01-21T00:45:00+01:00,10,10,10,0,0,0,0,0
2024-01-21T00:45:00+01:00,2024-01-21T01:00:00+01:00,15,15,15,0,0,0,0,0
2024-01-21T01:00:00+01:00,2024-01-21T01:15:00+01:00,19,20,17,1,0,1,0,0
2024-01-21T01:15:00+01:00,2024-01-21T01:30:00+01:00,6,6,6,0,0,0,0,0
2024-01-21T01:30:00+01:00,2024-01-21T01:45:00+01:00,6,6,6,0,0,0,0,0
2024-01-21T01:45:00+01:00,2024-01-21T02:00:00+01:00,10,10,9,1,0,0,0,0
2024-01-21T02:00:00+01:00,2024-01-21T02:15:00+01:00,5,6.3,4,0,1,0,0,0
2024-01-21T02:15:00+01:00,2024-01-21T02:30:00+01:00,4,4,3,1,0,0,0,0
2024-01-21T02:30:00+01:00,2024-01-21T02:45:00+01:00,4,4,4,0,0,0,0,0
2024-01-21T02:45:00+01:00,2024-01-21T03:00:00+01:00,2,3,1,0,0,1,0,0
2024-01-21T03:00:00+01:00,2024-01-21T03:15:00+01:00,6,7,5,0,0,1,0,0
2024-01-21T03:15:00+01:00,2024-01-21T03:30:00+01:00,3,3,3,0,0,0,0,0
2024-01-21T03:30:00+01:00,2024-01-21T03:45:00+01:00,8,8,8,0,0,0,0,0
2024-01-21T03:45:00+01:00,2024-01-21T04:00:00+01:00,8,10.3,5,1,1,1,0,0
2024-01-21T04:00:00+01:00,2024-01-21T04:15:00+01:00,7,9.3,4,1,1,1,0,0
2024-01-21T04:15:00+01:00,2024-01-21T04:30:00+01:00,1,2.3,0,0,1,0,0,0
2024-01-21T04:30:00+01:00,2024-01-21T04:45:00+01:00,20,26.5,13,2,5,0,0,0
2024-01-21T04:45:00+01:00,2024-01-21T05:00:00+01:00,13,15,10,0,2,0,1,0
2024-01-21T05:00:00+01:00,2024-01-21T05:15:00+01:00,10,11,8,1,0,1,0,0
2024-01-21T05:15:00+01:00,2024-01-21T05:30:00+01:00,6,8.6,3,1,2,0,0,0
2024-01-21T05:30:00+01:00,2024-01-21T05:45:00+01:00,7,6.4,6,0,0,0,1,0
2024-01-21T05:45:00+01:00,2024-01-21T06:00:00+01:00,12,14,10,0,0,2,0,0
2024-01-21T06:00:00+01:00,2024-01-21T06:15:00+01:00,8,8,8,0,0,0,0,0
2024-01-21T06:15:00+01:00,2024-01-21T06:30:00+01:00,42,48.2,36,1,4,1,0,0
2024-01-21T06:30:00+01:00,2024-01-21T06:45:00+01:00,52,55,46,3,0,3,0,0
2024-01-21T06:45:00+01:00,2024-01-21T07:00:00+01:00,48,49.4,44,1,0,2,1,0
2024-01-21T07:00:00+01:00,2024-01-21T07:15:00+01:00,52,54.4,38,10,0,3,1,0
2024-01-21T07:15:00+01:00,2024-01-21T07:30:00+01:00,53,53.8,45,4,0,2,2,0
2024-01-21T07:30:00+01:00,2024-01-21T07:45:00+01:00,70,76.8,49,12,4,3,1,1
2024-01-21T07:45:00+01:00,2024-01-21T08:00:00+01:00,85,92.4,69,7,0,8,1,0
2024-01-21T08:00:00+01:00,2024-01-21T08:15:00+01:00,74,75.4,56,15,0,2,1,0
2024-01-21T08:15:00+01:00,2024-01-21T08:30:00+01:00,77,76.2,54,17,0,2,2,2
2024-01-21T08:30:00+01:00,2024-01-21T08:45:00+01:00,109,116.1,82,17,1,7,2,0
2024-01-21T08:45:00+01:00,2024-01-21T09:00:00+01:00,99,100.3,82,11,1,2,2,1
2024-01-21T09:00:00+01:00,2024-01-21T09:15:00+01:00,101,106.4,87,7,0,6,1,0
2024-01-21T09:15:00+01:00,2024-01-21T09:30:00+01:00,113,120.5,92,12,1,7,0,1
2024-01-21T09:30:00+01:00,2024-01-21T09:45:00+01:00,101,103,96,3,0,2,0,0
2024-01-21T09:45:00+01:00,2024-01-21T10:00:00+01:00,92,92.9,78,7,1,2,4,0
2024-01-21T10:00:00+01:00,2024-01-21T10:15:00+01:00,113,118.2,92,14,0,6,0,1
2024-01-21T10:15:00+01:00,2024-01-21T10:30:00+01:00,119,121,105,7,0,4,2,1
2024-01-21T10:30:00+01:00,2024-01-21T10:45:00+01:00,151,151.3,131,10,1,3,4,2
2024-01-21T10:45:00+01:00,2024-01-21T11:00:00+01:00,117,118.8,108,4,0,3,2,0
2024-01-21T11:00:00+01:00,2024-01-21T11:15:00+01:00,129,129.8,114,5,2,2,5,1
2024-01-21T11:15:00+01:00,2024-01-21T11:30:00+01:00,109,111.8,91,12,0,4,2,0
2024-01-21T11:30:00+01:00,2024-01-21T11:45:00+01:00,124,126.8,115,3,0,4,2,0
2024-01-21T11:45:00+01:00,2024-01-21T12:00:00+01:00,96,97.4,87,1,0,4,3,1
2024-01-21T12:00:00+01:00,2024-01-21T12:15:00+01:00,144,143.2,130,10,0,1,3,0
2024-01-21T12:15:00+01:00,2024-01-21T12:30:00+01:00,128,130.4,113,6,0,5,3,1
2024-01-21T12:30:00+01:00,2024-01-21T12:45:00+01:00,124,124.8,108,4,0,5,7,0
2024-01-21T12:45:00+01:00,2024-01-21T13:00:00+01:00,111,109.6,97,9,0,1,4,0
2024-01-21T13:00:00+01:00,2024-01-21T13:15:00+01:00,134,133.6,115,8,0,4,6,1
2024-01-21T13:15:00+01:00,2024-01-21T13:30:00+01:00,111,117.3,100,5,1,5,0,0
2024-01-21T13:30:00+01:00,2024-01-21T13:45:00+01:00,92,95.7,74,5,1,6,6,0
2024-01-21T13:45:00+01:00,2024-01-21T14:00:00+01:00,130,129,114,9,0,2,5,0
2024-01-21T14:00:00+01:00,2024-01-21T14:15:00+01:00,118,118.9,103,8,1,2,4,0
2024-01-21T14:15:00+01:00,2024-01-21T14:30:00+01:00,116,122,98,12,0,6,0,0
2024-01-21T14:30:00+01:00,2024-01-21T14:45:00+01:00,104,104.4,84,10,0,4,6,0
2024-01-21T14:45:00+01:00,2024-01-21T15:00:00+01:00,129,128.9,117,6,1,1,4,0
2024-01-21T15:00:00+01:00,2024-01-21T15:15:00+01:00,132,135.2,117,7,0,5,3,0
2024-01-21T15:15:00+01:00,2024-01-21T15:30:00+01:00,123,125.4,112,7,0,3,1,0
2024-01-21T15:30:00+01:00,2024-01-21T15:45:00+01:00,134,137.4,124,5,0,4,1,0
2024-01-21T15:45:00+01:00,2024-01-21T16:00:00+01:00,143,142.6,126,11,0,2,4,0
2024-01-21T16:00:00+01:00,2024-01-21T16:15:00+01:00,126,129.7,111,10,1,3,1,0
2024-01-21T16:15:00+01:00,2024-01-21T16:30:00+01:00,122,124.4,110,8,0,3,1,0
2024-01-21T16:30:00+01:00,2024-01-21T16:45:00+01:00,112,115.2,101,3,0,5,3,0
2024-01-21T16:45:00+01:00,2024-01-21T17:00:00+01:00,103,100.3,84,6,1,2,10,0
2024-01-21T17:00:00+01:00,2024-01-21T17:15:00+01:00,97,94.6,83,2,0,3,9,0
2024-01-21T17:15:00+01:00,2024-01-21T17:30:00+01:00,108,107.4,97,2,0,3,6,0
2024-01-21T17:30:00+01:00,2024-01-21T17:45:00+01:00,82,87,74,3,0,5,0,0
2024-01-21T17:45:00+01:00,2024-01-21T18:00:00+01:00,72,74,68,2,0,2,0,0
2024-01-21T18:00:00+01:00,2024-01-21T18:15:00+01:00,51,52.6,42,1,0,4,4,0
2024-01-21T18:15:00+01:00,2024-01-21T18:30:00+01:00,65,70,59,1,0,5,0,0
2024-01-21T18:30:00+01:00,2024-01-21T18:45:00+01:00,65,68.2,55,2,0,5,3,0
2024-01-21T18:45:00+01:00,2024-01-21T19:00:00+01:00,49,49.2,44,0,0,2,3,0
2024-01-21T19:00:00+01:00,2024-01-21T19:15:00+01:00,51,53,48,1,0,2,0,0
2024-01-21T19:15:00+01:00,2024-01-21T19:30:00+01:00,44,45.6,35,1,0,4,4,0
2024-01-21T19:30:00+01:00,2024-01-21T19:45:00+01:00,46,46.4,44,0,0,1,1,0
2024-01-21T19:45:00+01:00,2024-01-21T20:00:00+01:00,48,48,40,0,0,3,5,0
2024-01-21T20:00:00+01:00,2024-01-21T20:15:00+01:00,32,34.1,27,0,1,2,2,0
2024-01-21T20:15:00+01:00,2024-01-21T20:30:00+01:00,37,42.8,27,1,0,7,2,0
2024-01-21T20:30:00+01:00,2024-01-21T20:45:00+01:00,36,39,31,2,0,3,0,0
2024-01-21T20:45:00+01:00,2024-01-21T21:00:00+01:00,29,28.2,24,1,0,1,3,0
2024-01-21T21:00:00+01:00,2024-01-21T21:15:00+01:00,27,32.8,17,1,0,7,2,0
2024-01-21T21:15:00+01:00,2024-01-21T21:30:00+01:00,25,26.4,22,0,0,2,1,0
2024-01-21T21:30:00+01:00,2024-01-21T21:45:00+01:00,20,21.8,15,0,0,3,2,0
2024-01-21T21:45:00+01:00,2024-01-21T22:00:00+01:00,22,27.4,15,0,0,6,1,0
2024-01-21T22:00:00+01:00,2024-01-21T22:15:00+01:00,18,18.4,16,0,0,1,1,0
2024-01-21T22:15:00+01:00,2024-01-21T22:30:00+01:00,16,18,13,1,0,2,0,0
2024-01-21T22:30:00+01:00,2024-01-21T22:45:00+01:00,15,16.4,11,1,0,2,1,0
2024-01-21T22:45:00+01:00,2024-01-21T23:00:00+01:00,22,25.6,19,0,2,1,0,0
2024-01-21T23:00:00+01:00,2024-01-21T23:15:00+01:00,15,19,11,0,0,4,0,0
2024-01-21T23:15:00+01:00,2024-01-21T23:30:00+01:00,16,17.4,13,0,0,2,1,0
2024-01-21T23:30:00+01:00,2024-01-21T23:45:00+01:00,6,6,6,0,0,0,0,0
2024-01-21T23:45:00+01:00,2024-01-22T00:00:00+01:00,12,13,9,2,0,1,0,0
2024-01-22T00:00:00+01:00,2024-01-22T00:15:00+01:00,5,5,5,0,0,0,0,0
2024-01-22T00:15:00+01:00,2024-01-22T00:30:00+01:00,8,9,7,0,0,1,0,0
2024-01-22T00:30:00+01:00,2024-01-22T00:45:00+01:00,8,8,6,2,0,0,0,0
2024-01-22T00:45:00+01:00,2024-01-22T01:00:00+01:00,5,6,4,0,0,1,0,0
2024-01-22T01:00:00+01:00,2024-01-22T01:15:00+01:00,5,5,5,0,0,0,0,0
2024-01-22T01:15:00+01:00,2024-01-22T01:30:00+01:00,8,9,6,1,0,1,0,0
2024-01-22T01:30:00+01:00,2024-01-22T01:45:00+01:00,5,6,3,1,0,1,0,0
2024-01-22T01:45:00+01:00,2024-01-22T02:00:00+01:00,5,6,3,1,0,1,0,0
2024-01-22T02:00:00+01:00,2024-01-22T02:15:00+01:00,2,3.3,1,0,1,0,0,0
2024-01-22T02:15:00+01:00,2024-01-22T02:30:00+01:00,2,2,2,0,0,0,0,0
2024-01-22T02:30:00+01:00,2024-01-22T02:45:00+01:00,3,4,0,2,0,1,0,0
2024-01-22T02:45:00+01:00,2024-01-22T03:00:00+01:00,6,7.3,4,1,1,0,0,0
2024-01-22T03:00:00+01:00,2024-01-22T03:15:00+01:00,7,9.3,5,0,1,1,0,0
2024-01-22T03:15:00+01:00,2024-01-22T03:30:00+01:00,8,8,7,1,0,0,0,0
2024-01-22T03:30:00+01:00,2024-01-22T03:45:00+01:00,7,7,7,0,0,0,0,0
2024-01-22T03:45:00+01:00,2024-01-22T04:00:00+01:00,8,10,4,2,0,2,0,0
2024-01-22T04:00:00+01:00,2024-01-22T04:15:00+01:00,8,8,7,1,0,0,0,0
2024-01-22T04:15:00+01:00,2024-01-22T04:30:00+01:00,8,8,6,2,0,0,0,0
2024-01-22T04:30:00+01:00,2024-01-22T04:45:00+01:00,14,14.7,9,3,1,0,1,0
2024-01-22T04:45:00+01:00,2024-01-22T05:00:00+01:00,16,17.3,10,5,1,0,0,0
2024-01-22T05:00:00+01:00,2024-01-22T05:15:00+01:00,26,29.3,19,4,1,2,0,0
2024-01-22T05:15:00+01:00,2024-01-22T05:30:00+01:00,24,25.7,19,2,1,1,1,0
2024-01-22T05:30:00+01:00,2024-01-22T05:45:00+01:00,37,41.6,27,6,2,2,0,0
