,From,,To,Total,Total Per Hour,pcu,Car,Light goods vehicle,Heavy goods vehicle,Bus,Motorcycle,Bicycle
96,16/09/2023,16:00:00+02:00,2023-09-16T16:15:00+02:00,116,,120.7,88,22,1,4,1,0
96,16/09/2023,16:15:00+02:00,2023-09-16T16:30:00+02:00,126,,129.7,88,25,1,6,6,0
96,16/09/2023,16:30:00+02:00,2023-09-16T16:45:00+02:00,101,,102.8,72,24,0,3,2,0
96,16/09/2023,16:45:00+02:00,2023-09-16T17:00:00+02:00,103,446,109.3,64,25,1,8,5,0
96,16/09/2023,17:00:00+02:00,2023-09-16T17:15:00+02:00,89,,92.4,72,12,0,4,1,0
96,16/09/2023,17:15:00+02:00,2023-09-16T17:30:00+02:00,116,,117.4,82,23,0,5,6,0
96,16/09/2023,17:30:00+02:00,2023-09-16T17:45:00+02:00,103,,101,86,11,0,1,5,0
96,16/09/2023,17:45:00+02:00,2023-09-16T18:00:00+02:00,120,428,122.6,98,13,0,5,4,0
96,16/09/2023,18:00:00+02:00,2023-09-16T18:15:00+02:00,103,,103.9,88,8,1,2,4,0
96,16/09/2023,18:15:00+02:00,2023-09-16T18:30:00+02:00,107,,103.6,85,11,0,2,9,0
96,16/09/2023,18:30:00+02:00,2023-09-16T18:45:00+02:00,130,,133.2,95,19,0,8,8,0
96,16/09/2023,18:45:00+02:00,2023-09-16T19:00:00+02:00,113,453,108.8,89,17,0,0,7,0
96,16/09/2023,19:00:00+02:00,2023-09-16T19:15:00+02:00,115,,115.6,90,18,0,3,4,0
96,16/09/2023,19:15:00+02:00,2023-09-16T19:30:00+02:00,133,,135.1,116,12,1,2,2,0
96,16/09/2023,19:30:00+02:00,2023-09-16T19:45:00+02:00,91,,95.4,78,7,0,5,1,0
96,16/09/2023,19:45:00+02:00,2023-09-16T20:00:00+02:00,85,424,84.8,80,2,0,1,2,0
96,16/09/2023,20:00:00+02:00,2023-09-16T20:15:00+02:00,89,,89.2,77,7,0,2,3,0
96,16/09/2023,20:15:00+02:00,2023-09-16T20:30:00+02:00,86,,88.1,75,6,1,2,2,0
96,16/09/2023,20:30:00+02:00,2023-09-16T20:45:00+02:00,82,,88.7,68,6,1,6,1,0
96,16/09/2023,20:45:00+02:00,2023-09-16T21:00:00+02:00,75,332,76.6,61,6,0,4,4,0
96,16/09/2023,21:00:00+02:00,2023-09-16T21:15:00+02:00,62,,65.6,50,2,0,6,4,0
96,16/09/2023,21:15:00+02:00,2023-09-16T21:30:00+02:00,59,,58.4,49,1,0,3,6,0
96,16/09/2023,21:30:00+02:00,2023-09-16T21:45:00+02:00,53,,53.2,44,4,0,2,3,0
96,16/09/2023,21:45:00+02:00,2023-09-16T22:00:00+02:00,42,216,43.8,32,5,0,3,2,0
96,16/09/2023,22:00:00+02:00,2023-09-16T22:15:00+02:00,58,,59.2,47,5,0,3,3,0
96,16/09/2023,22:15:00+02:00,2023-09-16T22:30:00+02:00,43,,46.8,31,4,2,3,3,0
96,16/09/2023,22:30:00+02:00,2023-09-16T22:45:00+02:00,54,,55.4,46,5,0,2,1,0
96,16/09/2023,22:45:00+02:00,2023-09-16T23:00:00+02:00,51,206,55,42,5,0,4,0,0
96,16/09/2023,23:00:00+02:00,2023-09-16T23:15:00+02:00,41,,43,35,4,0,2,0,0
96,16/09/2023,23:15:00+02:00,2023-09-16T23:30:00+02:00,43,,50.3,35,1,1,6,0,0
96,16/09/2023,23:30:00+02:00,2023-09-16T23:45:00+02:00,44,,44.4,39,3,0,1,1,0
96,16/09/2023,23:45:00+02:00,2023-09-17T00:00:00+02:00,42,170,44.4,38,0,0,3,1,0
96,17/09/2023,00:00:00+02:00,2023-09-17T00:15:00+02:00,27,,27,25,2,0,0,0,0
96,17/09/2023,00:15:00+02:00,2023-09-17T00:30:00+02:00,27,,28.4,22,2,0,2,1,0
96,17/09/2023,00:30:00+02:00,2023-09-17T00:45:00+02:00,30,,31.1,23,3,1,1,2,0
96,17/09/2023,00:45:00+02:00,2023-09-17T01:00:00+02:00,29,113,30,25,3,0,1,0,0
96,17/09/2023,01:00:00+02:00,2023-09-17T01:15:00+02:00,30,,32,26,2,0,2,0,0
96,17/09/2023,01:15:00+02:00,2023-09-17T01:30:00+02:00,21,,21,20,1,0,0,0,0
96,17/09/2023,01:30:00+02:00,2023-09-17T01:45:00+02:00,18,,18,18,0,0,0,0,0
96,17/09/2023,01:45:00+02:00,2023-09-17T02:00:00+02:00,19,88,19,19,0,0,0,0,0
96,17/09/2023,02:00:00+02:00,2023-09-17T02:15:00+02:00,16,,16,14,2,0,0,0,0
96,17/09/2023,02:15:00+02:00,2023-09-17T02:30:00+02:00,11,,12,10,0,0,1,0,0
96,17/09/2023,02:30:00+02:00,2023-09-17T02:45:00+02:00,12,,14,10,0,0,2,0,0
96,17/09/2023,02:45:00+02:00,2023-09-17T03:00:00+02:00,13,52,14,10,2,0,1,0,0
96,17/09/2023,03:00:00+02:00,2023-09-17T03:15:00+02:00,14,,15.3,12,1,1,0,0,0
96,17/09/2023,03:15:00+02:00,2023-09-17T03:30:00+02:00,12,,14.3,10,0,1,1,0,0
96,17/09/2023,03:30:00+02:00,2023-09-17T03:45:00+02:00,12,,14.3,10,0,1,1,0,0
96,17/09/2023,03:45:00+02:00,2023-09-17T04:00:00+02:00,15,53,15,11,4,0,0,0,0
96,17/09/2023,04:00:00+02:00,2023-09-17T04:15:00+02:00,4,,4,4,0,0,0,0,0
96,17/09/2023,04:15:00+02:00,2023-09-17T04:30:00+02:00,9,,11.6,6,1,2,0,0,0
96,17/09/2023,04:30:00+02:00,2023-09-17T04:45:00+02:00,19,,18.4,14,4,0,0,1,0
96,17/09/2023,04:45:00+02:00,2023-09-17T05:00:00+02:00,12,44,13.3,10,1,1,0,0,0
96,17/09/2023,05:00:00+02:00,2023-09-17T05:15:00+02:00,14,,14.4,10,2,0,1,1,0
96,17/09/2023,05:15:00+02:00,2023-09-17T05:30:00+02:00,24,,25.3,18,5,1,0,0,0
96,17/09/2023,05:30:00+02:00,2023-09-17T05:45:00+02:00,25,,28.6,17,5,2,1,0,0
96,17/09/2023,05:45:00+02:00,2023-09-17T06:00:00+02:00,38,101,39,31,6,0,1,0,0
96,17/09/2023,06:00:00+02:00,2023-09-17T06:15:00+02:00,37,,40,30,4,0,3,0,0
96,17/09/2023,06:15:00+02:00,2023-09-17T06:30:00+02:00,52,,54.1,39,8,1,2,2,0
96,17/09/2023,06:30:00+02:00,2023-09-17T06:45:00+02:00,66,,66.5,48,13,1,1,3,0
96,17/09/2023,06:45:00+02:00,2023-09-17T07:00:00+02:00,71,226,68.9,47,15,1,1,6,1
96,17/09/2023,07:00:00+02:00,2023-09-17T07:15:00+02:00,81,,79.2,61,9,0,3,8,0
96,17/09/2023,07:15:00+02:00,2023-09-17T07:30:00+02:00,87,,82.9,66,11,1,0,9,0
96,17/09/2023,07:30:00+02:00,2023-09-17T07:45:00+02:00,110,,110.9,75,14,3,5,12,1
96,17/09/2023,07:45:00+02:00,2023-09-17T08:00:00+02:00,110,388,110.2,76,20,2,3,9,0
96,17/09/2023,08:00:00+02:00,2023-09-17T08:15:00+02:00,121,,119.9,92,19,1,2,6,1
96,17/09/2023,08:15:00+02:00,2023-09-17T08:30:00+02:00,165,,157.5,116,28,1,2,18,0
96,17/09/2023,08:30:00+02:00,2023-09-17T08:45:00+02:00,109,,107.2,66,15,2,7,19,0
96,17/09/2023,08:45:00+02:00,2023-09-17T09:00:00+02:00,69,464,63.6,55,5,0,0,9,0
96,17/09/2023,09:00:00+02:00,2023-09-17T09:15:00+02:00,85,,80.4,59,13,0,2,11,0
96,17/09/2023,09:15:00+02:00,2023-09-17T09:30:00+02:00,45,,44,33,5,0,2,5,0
96,17/09/2023,09:30:00+02:00,2023-09-17T09:45:00+02:00,38,,36.6,31,2,0,1,4,0
96,17/09/2023,09:45:00+02:00,2023-09-17T10:00:00+02:00,58,226,56.6,49,4,0,1,4,0
96,17/09/2023,10:00:00+02:00,2023-09-17T10:15:00+02:00,40,,37,25,2,0,3,10,0
96,17/09/2023,10:15:00+02:00,2023-09-17T10:30:00+02:00,64,,63.4,54,9,0,0,1,0
96,17/09/2023,10:30:00+02:00,2023-09-17T10:45:00+02:00,46,,43.6,37,5,0,0,4,0
96,17/09/2023,10:45:00+02:00,2023-09-17T11:00:00+02:00,53,203,52.7,40,4,1,2,6,0
96,17/09/2023,11:00:00+02:00,2023-09-17T11:15:00+02:00,50,,47.6,41,5,0,0,4,0
96,17/09/2023,11:15:00+02:00,2023-09-17T11:30:00+02:00,31,,31,29,2,0,0,0,0
96,17/09/2023,11:30:00+02:00,2023-09-17T11:45:00+02:00,22,,22,21,1,0,0,0,0
96,17/09/2023,11:45:00+02:00,2023-09-17T12:00:00+02:00,52,155,50.8,47,3,0,0,2,0
96,17/09/2023,12:00:00+02:00,2023-09-17T12:15:00+02:00,49,,48.8,44,2,0,1,2,0
96,17/09/2023,12:15:00+02:00,2023-09-17T12:30:00+02:00,41,,40.8,35,3,0,1,2,0
96,17/09/2023,12:30:00+02:00,2023-09-17T12:45:00+02:00,33,,31.8,31,0,0,0,2,0
96,17/09/2023,12:45:00+02:00,2023-09-17T13:00:00+02:00,54,177,53.3,44,3,1,1,5,0
96,17/09/2023,13:00:00+02:00,2023-09-17T13:15:00+02:00,45,,48.8,33,5,0,5,2,0
96,17/09/2023,13:15:00+02:00,2023-09-17T13:30:00+02:00,37,,36.4,33,3,0,0,1,0
96,17/09/2023,13:30:00+02:00,2023-09-17T13:45:00+02:00,36,,33.4,26,3,0,1,6,0
96,17/09/2023,13:45:00+02:00,2023-09-17T14:00:00+02:00,33,151,33.4,31,0,0,1,1,0
96,17/09/2023,14:00:00+02:00,2023-09-17T14:15:00+02:00,23,,22.4,20,2,0,0,1,0
96,17/09/2023,14:15:00+02:00,2023-09-17T14:30:00+02:00,41,,40.4,29,3,0,3,6,0
96,17/09/2023,14:30:00+02:00,2023-09-17T14:45:00+02:00,37,,38,31,5,0,1,0,0
96,17/09/2023,14:45:00+02:00,2023-09-17T15:00:00+02:00,17,118,19,14,1,0,2,0,0
96,17/09/2023,15:00:00+02:00,2023-09-17T15:15:00+02:00,34,,35.8,29,0,0,3,2,0
96,17/09/2023,15:15:00+02:00,2023-09-17T15:30:00+02:00,34,,34.4,28,4,0,1,1,0
96,17/09/2023,15:30:00+02:00,2023-09-17T15:45:00+02:00,26,,25.8,21,2,0,1,2,0
96,17/09/2023,15:45:00+02:00,2023-09-17T16:00:00+02:00,46,140,48,36,8,0,2,0,0
96,17/09/2023,16:00:00+02:00,2023-09-17T16:15:00+02:00,38,,38.8,26,8,0,2,2,0
96,17/09/2023,16:15:00+02:00,2023-09-17T16:30:00+02:00,26,,26.4,19,5,0,1,1,0
96,17/09/2023,16:30:00+02:00,2023-09-17T16:45:00+02:00,25,,24.6,18,4,0,1,1,1
96,17/09/2023,16:45:00+02:00,2023-09-17T17:00:00+02:00,18,107,19,16,1,0,1,0,0
96,17/09/2023,17:00:00+02:00,2023-09-17T17:15:00+02:00,34,,33.4,27,6,0,0,1,0
96,17/09/2023,17:15:00+02:00,2023-09-17T17:30:00+02:00,40,,41.7,31,6,1,1,1,0
96,17/09/2023,17:30:00+02:00,2023-09-17T17:45:00+02:00,27,,25.8,23,2,0,0,2,0
96,17/09/2023,17:45:00+02:00,2023-09-17T18:00:00+02:00,11,112,12,8,2,0,1,0,0
96,17/09/2023,18:00:00+02:00,2023-09-17T18:15:00+02:00,37,,36.2,28,5,0,1,3,0
96,17/09/2023,18:15:00+02:00,2023-09-17T18:30:00+02:00,20,,19.4,16,3,0,0,1,0
96,17/09/2023,18:30:00+02:00,2023-09-17T18:45:00+02:00,23,,21.8,19,2,0,0,2,0
96,17/09/2023,18:45:00+02:00,2023-09-17T19:00:00+02:00,20,100,18.8,17,1,0,0,2,0
96,17/09/2023,19:00:00+02:00,2023-09-17T19:15:00+02:00,23,,23.4,20,1,0,1,1,0
96,17/09/2023,19:15:00+02:00,2023-09-17T19:30:00+02:00,11,,10.4,8,2,0,0,1,0
96,17/09/2023,19:30:00+02:00,2023-09-17T19:45:00+02:00,19,,18.4,18,0,0,0,1,0
96,17/09/2023,19:45:00+02:00,2023-09-17T20:00:00+02:00,20,73,18.6,14,1,0,1,4,0
96,17/09/2023,20:00:00+02:00,2023-09-17T20:15:00+02:00,12,,11.4,10,1,0,0,1,0
96,17/09/2023,20:15:00+02:00,2023-09-17T20:30:00+02:00,18,,17.4,17,0,0,0,1,0
96,17/09/2023,20:30:00+02:00,2023-09-17T20:45:00+02:00,22,,22.8,17,1,0,2,2,0
96,17/09/2023,20:45:00+02:00,2023-09-17T21:00:00+02:00,12,64,12,11,1,0,0,0,0
96,17/09/2023,21:00:00+02:00,2023-09-17T21:15:00+02:00,11,,12,10,0,0,1,0,0
96,17/09/2023,21:15:00+02:00,2023-09-17T21:30:00+02:00,27,,26.8,24,0,0,1,2,0
96,17/09/2023,21:30:00+02:00,2023-09-17T21:45:00+02:00,13,,13,9,4,0,0,0,0
96,17/09/2023,21:45:00+02:00,2023-09-17T22:00:00+02:00,31,82,33.8,24,1,0,4,2,0
96,17/09/2023,22:00:00+02:00,2023-09-17T22:15:00+02:00,18,,20.3,15,1,1,1,0,0
96,17/09/2023,22:15:00+02:00,2023-09-17T22:30:00+02:00,17,,16.4,14,2,0,0,1,0
96,17/09/2023,22:30:00+02:00,2023-09-17T22:45:00+02:00,13,,15,7,4,0,2,0,0
96,17/09/2023,22:45:00+02:00,2023-09-17T23:00:00+02:00,21,69,21,19,2,0,0,0,0
96,17/09/2023,23:00:00+02:00,2023-09-17T23:15:00+02:00,13,,14,12,0,0,1,0,0
96,17/09/2023,23:15:00+02:00,2023-09-17T23:30:00+02:00,24,,26.4,19,1,0,3,1,0
96,17/09/2023,23:30:00+02:00,2023-09-17T23:45:00+02:00,26,,26,22,4,0,0,0,0
96,17/09/2023,23:45:00+02:00,2023-09-18T00:00:00+02:00,9,72,9,9,0,0,0,0,0
96,18/09/2023,00:00:00+02:00,2023-09-18T00:15:00+02:00,18,,16.6,10,3,0,1,4,0
96,18/09/2023,00:15:00+02:00,2023-09-18T00:30:00+02:00,10,,10,10,0,0,0,0,0
96,18/09/2023,00:30:00+02:00,2023-09-18T00:45:00+02:00,14,,17.6,11,0,2,1,0,0
96,18/09/2023,00:45:00+02:00,2023-09-18T01:00:00+02:00,17,59,17,15,2,0,0,0,0
96,18/09/2023,01:00:00+02:00,2023-09-18T01:15:00+02:00,11,,11,10,1,0,0,0,0
96,18/09/2023,01:15:00+02:00,2023-09-18T01:30:00+02:00,8,,8,7,1,0,0,0,0
96,18/09/2023,01:30:00+02:00,2023-09-18T01:45:00+02:00,12,,12,10,2,0,0,0,0
96,18/09/2023,01:45:00+02:00,2023-09-18T02:00:00+02:00,13,44,13,12,1,0,0,0,0
96,18/09/2023,02:00:00+02:00,2023-09-18T02:15:00+02:00,13,,13,11,2,0,0,0,0
96,18/09/2023,02:15:00+02:00,2023-09-18T02:30:00+02:00,10,,10,10,0,0,0,0,0
96,18/09/2023,02:30:00+02:00,2023-09-18T02:45:00+02:00,5,,5,5,0,0,0,0,0
96,18/09/2023,02:45:00+02:00,2023-09-18T03:00:00+02:00,5,33,5,5,0,0,0,0,0
96,18/09/2023,03:00:00+02:00,2023-09-18T03:15:00+02:00,5,,6,2,2,0,1,0,0
96,18/09/2023,03:15:00+02:00,2023-09-18T03:30:00+02:00,7,,7,5,2,0,0,0,0
96,18/09/2023,03:30:00+02:00,2023-09-18T03:45:00+02:00,9,,9,8,1,0,0,0,0
96,18/09/2023,03:45:00+02:00,2023-09-18T04:00:00+02:00,11,32,12.3,6,4,1,0,0,0
96,18/09/2023,04:00:00+02:00,2023-09-18T04:15:00+02:00,6,,7.3,3,2,1,0,0,0
96,18/09/2023,04:15:00+02:00,2023-09-18T04:30:00+02:00,10,,11,7,2,0,1,0,0
96,18/09/2023,04:30:00+02:00,2023-09-18T04:45:00+02:00,12,,12.7,8,2,1,0,1,0
96,18/09/2023,04:45:00+02:00,2023-09-18T05:00:00+02:00,12,40,12,10,2,0,0,0,0
96,18/09/2023,05:00:00+02:00,2023-09-18T05:15:00+02:00,23,,24,18,4,0,1,0,0
96,18/09/2023,05:15:00+02:00,2023-09-18T05:30:00+02:00,32,,39.2,19,7,4,2,0,0
96,18/09/2023,05:30:00+02:00,2023-09-18T05:45:00+02:00,29,,31.6,21,6,2,0,0,0
96,18/09/2023,05:45:00+02:00,2023-09-18T06:00:00+02:00,49,133,49.7,36,11,1,0,1,0
96,18/09/2023,06:00:00+02:00,2023-09-18T06:15:00+02:00,42,,45.3,31,8,1,2,0,0
96,18/09/2023,06:15:00+02:00,2023-09-18T06:30:00+02:00,42,,45.3,29,9,3,0,1,0
96,18/09/2023,06:30:00+02:00,2023-09-18T06:45:00+02:00,35,,35.4,21,12,0,1,1,0
96,18/09/2023,06:45:00+02:00,2023-09-18T07:00:00+02:00,38,157,38.4,28,8,0,1,1,0
96,18/09/2023,07:00:00+02:00,2023-09-18T07:15:00+02:00,31,,33.1,20,6,1,2,2,0
96,18/09/2023,07:15:00+02:00,2023-09-18T07:30:00+02:00,26,,27.3,15,10,1,0,0,0
96,18/09/2023,07:30:00+02:00,2023-09-18T07:45:00+02:00,67,,77.3,37,18,5,5,2,0
96,18/09/2023,07:45:00+02:00,2023-09-18T08:00:00+02:00,39,163,45.4,18,12,2,5,2,0
96,18/09/2023,08:00:00+02:00,2023-09-18T08:15:00+02:00,33,,32.4,23,9,0,0,1,0
96,18/09/2023,08:15:00+02:00,2023-09-18T08:30:00+02:00,49,,48.8,30,16,0,1,2,0
96,18/09/2023,08:30:00+02:00,2023-09-18T08:45:00+02:00,44,,43.8,28,13,0,1,2,0
96,18/09/2023,08:45:00+02:00,2023-09-18T09:00:00+02:00,42,168,42,29,13,0,0,0,0
96,18/09/2023,09:00:00+02:00,2023-09-18T09:15:00+02:00,42,,45.4,30,6,2,2,2,0
96,18/09/2023,09:15:00+02:00,2023-09-18T09:30:00+02:00,33,,32.2,22,7,0,1,3,0
96,18/09/2023,09:30:00+02:00,2023-09-18T09:45:00+02:00,48,,48.4,35,11,0,1,1,0
96,18/09/2023,09:45:00+02:00,2023-09-18T10:00:00+02:00,25,148,25.4,18,5,0,1,1,0
96,18/09/2023,10:00:00+02:00,2023-09-18T10:15:00+02:00,60,,63,48,9,0,3,0,0
96,18/09/2023,10:15:00+02:00,2023-09-18T10:30:00+02:00,27,,28.3,19,7,1,0,0,0
96,18/09/2023,10:30:00+02:00,2023-09-18T10:45:00+02:00,28,,27.4,23,4,0,0,1,0
96,18/09/2023,10:45:00+02:00,2023-09-18T11:00:00+02:00,46,161,47.7,37,6,1,1,1,0
96,18/09/2023,11:00:00+02:00,2023-09-18T11:15:00+02:00,42,,41.7,26,7,1,2,6,0
96,18/09/2023,11:15:00+02:00,2023-09-18T11:30:00+02:00,33,,36.6,24,6,2,1,0,0
96,18/09/2023,11:30:00+02:00,2023-09-18T11:45:00+02:00,37,,36.6,27,7,0,1,1,1
96,18/09/2023,11:45:00+02:00,2023-09-18T12:00:00+02:00,21,133,22,17,3,0,1,0,0
96,18/09/2023,12:00:00+02:00,2023-09-18T12:15:00+02:00,33,,36.4,23,4,2,2,2,0
96,18/09/2023,12:15:00+02:00,2023-09-18T12:30:00+02:00,33,,32.4,28,4,0,0,1,0
