FromDate,FromTime,ToDate,ToTime,Total,Total Per Hour,pcu
31/10/2023,19:45,31/10/2023,20:00,71,305,72.4
31/10/2023,20:00,31/10/2023,20:15,57,,64.3
31/10/2023,20:15,31/10/2023,20:30,53,,57.1
31/10/2023,20:30,31/10/2023,20:45,46,,51.7
31/10/2023,20:45,31/10/2023,21:00,40,196,42
31/10/2023,21:00,31/10/2023,21:15,42,,46
31/10/2023,21:15,31/10/2023,21:30,34,,40.6
31/10/2023,21:30,31/10/2023,21:45,42,,45.8
31/10/2023,21:45,31/10/2023,22:00,25,143,29.3
31/10/2023,22:00,31/10/2023,22:15,31,,34.3
31/10/2023,22:15,31/10/2023,22:30,32,,37.3
31/10/2023,22:30,31/10/2023,22:45,24,,26
31/10/2023,22:45,31/10/2023,23:00,24,111,28.7
31/10/2023,23:00,31/10/2023,23:15,18,,19
31/10/2023,23:15,31/10/2023,23:30,26,,31
31/10/2023,23:30,31/10/2023,23:45,11,,12.4
31/10/2023,23:45,01/11/2023,00:00,20,75,23
01/11/2023,00:00,01/11/2023,00:15,15,,17.3
01/11/2023,00:15,01/11/2023,00:30,16,,18
01/11/2023,00:30,01/11/2023,00:45,7,,7
01/11/2023,00:45,01/11/2023,01:00,7,45,6.4
01/11/2023,01:00,01/11/2023,01:15,5,,5
01/11/2023,01:15,01/11/2023,01:30,6,,6
01/11/2023,01:30,01/11/2023,01:45,1,,1
01/11/2023,01:45,01/11/2023,02:00,5,17,5
01/11/2023,02:00,01/11/2023,02:15,2,,2
01/11/2023,02:15,01/11/2023,02:30,4,,4
01/11/2023,02:30,01/11/2023,02:45,1,,1
01/11/2023,02:45,01/11/2023,03:00,2,9,2
01/11/2023,03:00,01/11/2023,03:15,6,,6
01/11/2023,03:15,01/11/2023,03:30,11,,10.4
01/11/2023,03:30,01/11/2023,03:45,19,,19.7
01/11/2023,03:45,01/11/2023,04:00,16,52,18.3
01/11/2023,04:00,01/11/2023,04:15,13,,13
01/11/2023,04:15,01/11/2023,04:30,28,,31.3
01/11/2023,04:30,01/11/2023,04:45,28,,31.6
01/11/2023,04:45,01/11/2023,05:00,34,103,35.4
01/11/2023,05:00,01/11/2023,05:15,49,,51.3
01/11/2023,05:15,01/11/2023,05:30,53,,52.4
01/11/2023,05:30,01/11/2023,05:45,52,,51.4
01/11/2023,05:45,01/11/2023,06:00,48,202,51.7
01/11/2023,06:00,01/11/2023,06:15,61,,64.3
01/11/2023,06:15,01/11/2023,06:30,77,,78.7
01/11/2023,06:30,01/11/2023,06:45,109,,112.4
01/11/2023,06:45,01/11/2023,07:00,105,352,108.4
01/11/2023,07:00,01/11/2023,07:15,108,,112
01/11/2023,07:15,01/11/2023,07:30,97,,99
01/11/2023,07:30,01/11/2023,07:45,97,,102.7
01/11/2023,07:45,01/11/2023,08:00,117,419,124.9
01/11/2023,08:00,01/11/2023,08:15,125,,129.2
01/11/2023,08:15,01/11/2023,08:30,152,,161.9
01/11/2023,08:30,01/11/2023,08:45,183,,192.8
01/11/2023,08:45,01/11/2023,09:00,152,612,158
01/11/2023,09:00,01/11/2023,09:15,158,,163.5
01/11/2023,09:15,01/11/2023,09:30,163,,164.1
01/11/2023,09:30,01/11/2023,09:45,164,,170.7
01/11/2023,09:45,01/11/2023,10:00,179,664,184.7
01/11/2023,10:00,01/11/2023,10:15,184,,190.7
01/11/2023,10:15,01/11/2023,10:30,181,,184.8
01/11/2023,10:30,01/11/2023,10:45,182,,187.3
01/11/2023,10:45,01/11/2023,11:00,162,709,169.6
01/11/2023,11:00,01/11/2023,11:15,166,,171.6
01/11/2023,11:15,01/11/2023,11:30,157,,161.6
01/11/2023,11:30,01/11/2023,11:45,177,,180.3
01/11/2023,11:45,01/11/2023,12:00,130,630,132.7
01/11/2023,12:00,01/11/2023,12:15,125,,130.5
01/11/2023,12:15,01/11/2023,12:30,111,,115.5
01/11/2023,12:30,01/11/2023,12:45,125,,131.3
01/11/2023,12:45,01/11/2023,13:00,111,472,110
01/11/2023,13:00,01/11/2023,13:15,123,,125.7
01/11/2023,13:15,01/11/2023,13:30,89,,95.6
01/11/2023,13:30,01/11/2023,13:45,103,,112.4
01/11/2023,13:45,01/11/2023,14:00,109,424,114.2
01/11/2023,14:00,01/11/2023,14:15,111,,114
01/11/2023,14:15,01/11/2023,14:30,98,,104.6
01/11/2023,14:30,01/11/2023,14:45,114,,111.9
01/11/2023,14:45,01/11/2023,15:00,97,420,98.6
01/11/2023,15:00,01/11/2023,15:15,122,,126.3
01/11/2023,15:15,01/11/2023,15:30,127,,130.8
01/11/2023,15:30,01/11/2023,15:45,103,,110.3
01/11/2023,15:45,01/11/2023,16:00,117,469,122.4
01/11/2023,16:00,01/11/2023,16:15,119,,123.3
01/11/2023,16:15,01/11/2023,16:30,113,,114.1
01/11/2023,16:30,01/11/2023,16:45,115,,121.2
01/11/2023,16:45,01/11/2023,17:00,81,428,81.6
01/11/2023,17:00,01/11/2023,17:15,81,,87.7
01/11/2023,17:15,01/11/2023,17:30,85,,90
01/11/2023,17:30,01/11/2023,17:45,85,,86.6
01/11/2023,17:45,01/11/2023,18:00,90,341,93.8
01/11/2023,18:00,01/11/2023,18:15,73,,74.4
01/11/2023,18:15,01/11/2023,18:30,90,,100.6
01/11/2023,18:30,01/11/2023,18:45,90,,97.2
01/11/2023,18:45,01/11/2023,19:00,76,329,79.2
01/11/2023,19:00,01/11/2023,19:15,73,,75.5
01/11/2023,19:15,01/11/2023,19:30,81,,83
01/11/2023,19:30,01/11/2023,19:45,87,,88.8
01/11/2023,19:45,01/11/2023,20:00,62,303,67.2
01/11/2023,20:00,01/11/2023,20:15,57,,60.8
01/11/2023,20:15,01/11/2023,20:30,42,,44.2
01/11/2023,20:30,01/11/2023,20:45,57,,63
01/11/2023,20:45,01/11/2023,21:00,39,195,42.8
01/11/2023,21:00,01/11/2023,21:15,37,,40.4
01/11/2023,21:15,01/11/2023,21:30,35,,39.8
01/11/2023,21:30,01/11/2023,21:45,34,,35.4
01/11/2023,21:45,01/11/2023,22:00,24,130,27.4
01/11/2023,22:00,01/11/2023,22:15,27,,26.8
01/11/2023,22:15,01/11/2023,22:30,28,,33
01/11/2023,22:30,01/11/2023,22:45,21,,24
01/11/2023,22:45,01/11/2023,23:00,18,94,20
01/11/2023,23:00,01/11/2023,23:15,29,,33.7
01/11/2023,23:15,01/11/2023,23:30,13,,15
01/11/2023,23:30,01/11/2023,23:45,16,,20
01/11/2023,23:45,02/11/2023,00:00,20,78,21
02/11/2023,00:00,02/11/2023,00:15,6,,6
02/11/2023,00:15,02/11/2023,00:30,12,,14
02/11/2023,00:30,02/11/2023,00:45,9,,11
02/11/2023,00:45,02/11/2023,01:00,6,33,7.3
02/11/2023,01:00,02/11/2023,01:15,3,,3
02/11/2023,01:15,02/11/2023,01:30,1,,1
02/11/2023,01:30,02/11/2023,01:45,4,,4
02/11/2023,01:45,02/11/2023,02:00,4,12,4
02/11/2023,02:00,02/11/2023,02:15,7,,7
02/11/2023,02:15,02/11/2023,02:30,3,,3
02/11/2023,02:30,02/11/2023,02:45,3,,4
02/11/2023,02:45,02/11/2023,03:00,4,17,4
02/11/2023,03:00,02/11/2023,03:15,6,,6
02/11/2023,03:15,02/11/2023,03:30,10,,10
02/11/2023,03:30,02/11/2023,03:45,11,,12.3
02/11/2023,03:45,02/11/2023,04:00,12,39,14.3
02/11/2023,04:00,02/11/2023,04:15,12,,12
02/11/2023,04:15,02/11/2023,04:30,16,,17.3
02/11/2023,04:30,02/11/2023,04:45,37,,40.3
02/11/2023,04:45,02/11/2023,05:00,36,101,40.4
02/11/2023,05:00,02/11/2023,05:15,58,,59.3
02/11/2023,05:15,02/11/2023,05:30,62,,66.6
02/11/2023,05:30,02/11/2023,05:45,47,,51.1
02/11/2023,05:45,02/11/2023,06:00,53,220,52.8
02/11/2023,06:00,02/11/2023,06:15,55,,59.9
02/11/2023,06:15,02/11/2023,06:30,85,,89.7
02/11/2023,06:30,02/11/2023,06:45,72,,75.8
02/11/2023,06:45,02/11/2023,07:00,89,301,93.2
02/11/2023,07:00,02/11/2023,07:15,80,,86.7
02/11/2023,07:15,02/11/2023,07:30,98,,102.2
02/11/2023,07:30,02/11/2023,07:45,102,,102.4
02/11/2023,07:45,02/11/2023,08:00,132,412,140.2
02/11/2023,08:00,02/11/2023,08:15,66,,70.9
02/11/2023,08:15,02/11/2023,08:30,126,,133.1
02/11/2023,08:30,02/11/2023,08:45,128,,135.1
02/11/2023,08:45,02/11/2023,09:00,110,430,111.9
02/11/2023,09:00,02/11/2023,09:15,125,,128.8
02/11/2023,09:15,02/11/2023,09:30,179,,186.2
02/11/2023,09:30,02/11/2023,09:45,94,,98.2
02/11/2023,09:45,02/11/2023,10:00,96,494,97.5
02/11/2023,10:00,02/11/2023,10:15,62,,61.8
02/11/2023,10:15,02/11/2023,10:30,136,,137.1
02/11/2023,10:30,02/11/2023,10:45,104,,105.3
02/11/2023,10:45,02/11/2023,11:00,133,435,133.3
02/11/2023,11:00,02/11/2023,11:15,150,,151.9
02/11/2023,11:15,02/11/2023,11:30,146,,158.1
02/11/2023,11:30,02/11/2023,11:45,121,,128.1
02/11/2023,11:45,02/11/2023,12:00,73,490,72.6
02/11/2023,12:00,02/11/2023,12:15,60,,62.3
02/11/2023,12:15,02/11/2023,12:30,78,,77.2
02/11/2023,12:30,02/11/2023,12:45,85,,89.5
02/11/2023,12:45,02/11/2023,13:00,127,350,131.2
02/11/2023,13:00,02/11/2023,13:15,98,,105.7
02/11/2023,13:15,02/11/2023,13:30,71,,72.5
02/11/2023,13:30,02/11/2023,13:45,27,,26.8
02/11/2023,13:45,02/11/2023,14:00,40,236,39.8
02/11/2023,14:00,02/11/2023,14:15,67,,70.1
02/11/2023,14:15,02/11/2023,14:30,91,,101.3
02/11/2023,14:30,02/11/2023,14:45,63,,66
02/11/2023,14:45,02/11/2023,15:00,116,337,124.5
02/11/2023,15:00,02/11/2023,15:15,50,,49.4
02/11/2023,15:15,02/11/2023,15:30,65,,67.8
02/11/2023,15:30,02/11/2023,15:45,41,,44.4
02/11/2023,15:45,02/11/2023,16:00,45,201,47.4
02/11/2023,16:00,02/11/2023,16:15,83,,82.8
02/11/2023,16:15,02/11/2023,16:30,80,,79.8
02/11/2023,16:30,02/11/2023,16:45,54,,54.2
02/11/2023,16:45,02/11/2023,17:00,50,267,51.8
02/11/2023,17:00,02/11/2023,17:15,64,,67.4
02/11/2023,17:15,02/11/2023,17:30,65,,67.1
02/11/2023,17:30,02/11/2023,17:45,49,,48.6
02/11/2023,17:45,02/11/2023,18:00,67,245,68.4
02/11/2023,18:00,02/11/2023,18:15,91,,97.7
02/11/2023,18:15,02/11/2023,18:30,33,,32.2
02/11/2023,18:30,02/11/2023,18:45,31,,33
02/11/2023,18:45,02/11/2023,19:00,50,205,53.3
02/11/2023,19:00,02/11/2023,19:15,60,,65.4
02/11/2023,19:15,02/11/2023,19:30,58,,61.4
02/11/2023,19:30,02/11/2023,19:45,56,,55.8
02/11/2023,19:45,02/11/2023,20:00,66,240,72.3
02/11/2023,20:00,02/11/2023,20:15,80,,83.6
02/11/2023,20:15,02/11/2023,20:30,49,,49.4
02/11/2023,20:30,02/11/2023,20:45,65,,71.1
02/11/2023,20:45,02/11/2023,21:00,44,238,48
02/11/2023,21:00,02/11/2023,21:15,48,,50.4
02/11/2023,21:15,02/11/2023,21:30,42,,48
02/11/2023,21:30,02/11/2023,21:45,34,,36
02/11/2023,21:45,02/11/2023,22:00,20,144,24
02/11/2023,22:00,02/11/2023,22:15,23,,24.4
02/11/2023,22:15,02/11/2023,22:30,35,,39.4
02/11/2023,22:30,02/11/2023,22:45,27,,28
02/11/2023,22:45,02/11/2023,23:00,20,105,23
02/11/2023,23:00,02/11/2023,23:15,14,,15.4
02/11/2023,23:15,02/11/2023,23:30,23,,27
02/11/2023,23:30,02/11/2023,23:45,30,,32
02/11/2023,23:45,03/11/2023,00:00,14,81,17.3
03/11/2023,00:00,03/11/2023,00:15,9,,12
03/11/2023,00:15,03/11/2023,00:30,14,,15.3
03/11/2023,00:30,03/11/2023,00:45,16,,18.4
03/11/2023,00:45,03/11/2023,01:00,2,41,2
03/11/2023,01:00,03/11/2023,01:15,6,,7.3
03/11/2023,01:15,03/11/2023,01:30,4,,4
03/11/2023,01:30,03/11/2023,01:45,7,,7
03/11/2023,01:45,03/11/2023,02:00,4,21,4
03/11/2023,02:00,03/11/2023,02:15,4,,3.4
03/11/2023,02:15,03/11/2023,02:30,2,,2
03/11/2023,02:30,03/11/2023,02:45,2,,3
03/11/2023,02:45,03/11/2023,03:00,4,12,5
03/11/2023,03:00,03/11/2023,03:15,3,,3
03/11/2023,03:15,03/11/2023,03:30,9,,10.3
03/11/2023,03:30,03/11/2023,03:45,13,,13
03/11/2023,03:45,03/11/2023,04:00,6,31,7
03/11/2023,04:00,03/11/2023,04:15,7,,8.3
03/11/2023,04:15,03/11/2023,04:30,17,,17
03/11/2023,04:30,03/11/2023,04:45,16,,18.6
03/11/2023,04:45,03/11/2023,05:00,43,83,47.6
03/11/2023,05:00,03/11/2023,05:15,51,,55.9
03/11/2023,05:15,03/11/2023,05:30,44,,45
03/11/2023,05:30,03/11/2023,05:45,53,,54.3
03/11/2023,05:45,03/11/2023,06:00,50,198,53.3
03/11/2023,06:00,03/11/2023,06:15,38,,38.4
03/11/2023,06:15,03/11/2023,06:30,29,,28.4
03/11/2023,06:30,03/11/2023,06:45,29,,31.6
03/11/2023,06:45,03/11/2023,07:00,77,173,81.7
03/11/2023,07:00,03/11/2023,07:15,53,,53.8
03/11/2023,07:15,03/11/2023,07:30,58,,61
03/11/2023,07:30,03/11/2023,07:45,82,,89.8
03/11/2023,07:45,03/11/2023,08:00,89,282,94.2
03/11/2023,08:00,03/11/2023,08:15,46,,48.8
03/11/2023,08:15,03/11/2023,08:30,53,,55.4
03/11/2023,08:30,03/11/2023,08:45,76,,82.1
03/11/2023,08:45,03/11/2023,09:00,51,226,55.3
03/11/2023,09:00,03/11/2023,09:15,56,,61.7
03/11/2023,09:15,03/11/2023,09:30,35,,37.7
03/11/2023,09:30,03/11/2023,09:45,37,,38.4
03/11/2023,09:45,03/11/2023,10:00,41,169,40.4
03/11/2023,10:00,03/11/2023,10:15,25,,25
03/11/2023,10:15,03/11/2023,10:30,32,,32
03/11/2023,10:30,03/11/2023,10:45,33,,31.6
03/11/2023,10:45,03/11/2023,11:00,53,143,58.4
03/11/2023,11:00,03/11/2023,11:15,51,,51.7
03/11/2023,11:15,03/11/2023,11:30,37,,41
03/11/2023,11:30,03/11/2023,11:45,44,,45.3
03/11/2023,11:45,03/11/2023,12:00,25,157,25
03/11/2023,12:00,03/11/2023,12:15,22,,23
03/11/2023,12:15,03/11/2023,12:30,27,,27.4
03/11/2023,12:30,03/11/2023,12:45,36,,35.4
03/11/2023,12:45,03/11/2023,13:00,86,171,90.5
03/11/2023,13:00,03/11/2023,13:15,41,,45.9
03/11/2023,13:15,03/11/2023,13:30,38,,41.7
03/11/2023,13:30,03/11/2023,13:45,29,,30
03/11/2023,13:45,03/11/2023,14:00,19,127,20.1
03/11/2023,14:00,03/11/2023,14:15,31,,30.8
03/11/2023,14:15,03/11/2023,14:30,41,,42.7
03/11/2023,14:30,03/11/2023,14:45,35,,35.4
03/11/2023,14:45,03/11/2023,15:00,38,145,40
03/11/2023,15:00,03/11/2023,15:15,40,,42.4
03/11/2023,15:15,03/11/2023,15:30,36,,37.4
03/11/2023,15:30,03/11/2023,15:45,33,,36
03/11/2023,15:45,03/11/2023,16:00,32,141,32.7
03/11/2023,16:00,03/11/2023,16:15,38,,41.7
03/11/2023,16:15,03/11/2023,16:30,31,,31.4
03/11/2023,16:30,03/11/2023,16:45,23,,25
03/11/2023,16:45,03/11/2023,17:00,39,131,40.4
03/11/2023,17:00,03/11/2023,17:15,25,,25
03/11/2023,17:15,03/11/2023,17:30,30,,33.4
03/11/2023,17:30,03/11/2023,17:45,29,,31
03/11/2023,17:45,03/11/2023,18:00,41,125,41
03/11/2023,18:00,03/11/2023,18:15,42,,43.8
03/11/2023,18:15,03/11/2023,18:30,37,,36.8
03/11/2023,18:30,03/11/2023,18:45,26,,27.4
03/11/2023,18:45,03/11/2023,19:00,41,146,43
03/11/2023,19:00,03/11/2023,19:15,27,,28
03/11/2023,19:15,03/11/2023,19:30,57,,59
03/11/2023,19:30,03/11/2023,19:45,40,,44.4
03/11/2023,19:45,03/11/2023,20:00,37,161,36.2
03/11/2023,20:00,03/11/2023,20:15,35,,36
03/11/2023,20:15,03/11/2023,20:30,70,,72.8
03/11/2023,20:30,03/11/2023,20:45,23,,25
03/11/2023,20:45,03/11/2023,21:00,34,162,36.4
03/11/2023,21:00,03/11/2023,21:15,48,,49.6
03/11/2023,21:15,03/11/2023,21:30,45,,54.3
03/11/2023,21:30,03/11/2023,21:45,68,,67.8
03/11/2023,21:45,03/11/2023,22:00,40,201,41.4
03/11/2023,22:00,03/11/2023,22:15,40,,42.4
03/11/2023,22:15,03/11/2023,22:30,23,,26.4
03/11/2023,22:30,03/11/2023,22:45,22,,23
03/11/2023,22:45,03/11/2023,23:00,33,118,35.4
03/11/2023,23:00,03/11/2023,23:15,23,,25.4
03/11/2023,23:15,03/11/2023,23:30,29,,33.3
03/11/2023,23:30,03/11/2023,23:45,38,,40.4
03/11/2023,23:45,04/11/2023,00:00,30,120,31
04/11/2023,00:00,04/11/2023,00:15,14,,17.3
04/11/2023,00:15,04/11/2023,00:30,23,,26.3
04/11/2023,00:30,04/11/2023,00:45,17,,18
04/11/2023,00:45,04/11/2023,01:00,8,62,9
04/11/2023,01:00,04/11/2023,01:15,6,,5.4
04/11/2023,01:15,04/11/2023,01:30,6,,5.4
04/11/2023,01:30,04/11/2023,01:45,8,,9
04/11/2023,01:45,04/11/2023,02:00,6,26,7
04/11/2023,02:00,04/11/2023,02:15,9,,9
04/11/2023,02:15,04/11/2023,02:30,10,,10
04/11/2023,02:30,04/11/2023,02:45,5,,7
04/11/2023,02:45,04/11/2023,03:00,4,28,5
04/11/2023,03:00,04/11/2023,03:15,8,,9.3
04/11/2023,03:15,04/11/2023,03:30,9,,9
04/11/2023,03:30,04/11/2023,03:45,14,,15.3
04/11/2023,03:45,04/11/2023,04:00,6,37,8.3
04/11/2023,04:00,04/11/2023,04:15,9,,10
04/11/2023,04:15,04/11/2023,04:30,14,,16
04/11/2023,04:30,04/11/2023,04:45,22,,23
04/11/2023,04:45,04/11/2023,05:00,27,72,27.7
04/11/2023,05:00,04/11/2023,05:15,40,,42
04/11/2023,05:15,04/11/2023,05:30,54,,55.5
04/11/2023,05:30,04/11/2023,05:45,48,,51.3
04/11/2023,05:45,04/11/2023,06:00,33,175,37.5
04/11/2023,06:00,04/11/2023,06:15,47,,47.5
04/11/2023,06:15,04/11/2023,06:30,81,,83
04/11/2023,06:30,04/11/2023,06:45,42,,41.2
04/11/2023,06:45,04/11/2023,07:00,61,231,63.8
04/11/2023,07:00,04/11/2023,07:15,33,,35.3
04/11/2023,07:15,04/11/2023,07:30,51,,51.1
04/11/2023,07:30,04/11/2023,07:45,56,,59.5
04/11/2023,07:45,04/11/2023,08:00,30,170,30.2
04/11/2023,08:00,04/11/2023,08:15,33,,34
04/11/2023,08:15,04/11/2023,08:30,46,,50.4
04/11/2023,08:30,04/11/2023,08:45,71,,72.8
04/11/2023,08:45,04/11/2023,09:00,40,190,42
04/11/2023,09:00,04/11/2023,09:15,31,,30.8
04/11/2023,09:15,04/11/2023,09:30,41,,42.8
04/11/2023,09:30,04/11/2023,09:45,24,,25.5
04/11/2023,09:45,04/11/2023,10:00,45,141,46.1
04/11/2023,10:00,04/11/2023,10:15,58,,57.2
04/11/2023,10:15,04/11/2023,10:30,45,,43.4
04/11/2023,10:30,04/11/2023,10:45,44,,42.8
04/11/2023,10:45,04/11/2023,11:00,29,176,30
04/11/2023,11:00,04/11/2023,11:15,46,,48.1
04/11/2023,11:15,04/11/2023,11:30,56,,57.9
04/11/2023,11:30,04/11/2023,11:45,28,,31
04/11/2023,11:45,04/11/2023,12:00,57,187,57.1
04/11/2023,12:00,04/11/2023,12:15,48,,49.8
04/11/2023,12:15,04/11/2023,12:30,37,,37.5
04/11/2023,12:30,04/11/2023,12:45,40,,43.3
04/11/2023,12:45,04/11/2023,13:00,49,174,48.6
04/11/2023,13:00,04/11/2023,13:15,47,,47.4
04/11/2023,13:15,04/11/2023,13:30,48,,47.4
04/11/2023,13:30,04/11/2023,13:45,38,,38.8
04/11/2023,13:45,04/11/2023,14:00,32,165,35.3
04/11/2023,14:00,04/11/2023,14:15,45,,48
04/11/2023,14:15,04/11/2023,14:30,40,,40.4
04/11/2023,14:30,04/11/2023,14:45,33,,35
04/11/2023,14:45,04/11/2023,15:00,42,160,36.2
04/11/2023,15:00,04/11/2023,15:15,46,,46
04/11/2023,15:15,04/11/2023,15:30,36,,36.5
04/11/2023,15:30,04/11/2023,15:45,21,,21
04/11/2023,15:45,04/11/2023,16:00,37,140,36.8
04/11/2023,16:00,04/11/2023,16:15,24,,23.2
04/11/2023,16:15,04/11/2023,16:30,36,,36.4
04/11/2023,16:30,04/11/2023,16:45,32,,32.8
04/11/2023,16:45,04/11/2023,17:00,29,121,31.7
04/11/2023,17:00,04/11/2023,17:15,30,,30.4
04/11/2023,17:15,04/11/2023,17:30,22,,22
04/11/2023,17:30,04/11/2023,17:45,48,,51.1
04/11/2023,17:45,04/11/2023,18:00,28,128,28
04/11/2023,18:00,04/11/2023,18:15,15,,13.8
04/11/2023,18:15,04/11/2023,18:30,59,,58.6
04/11/2023,18:30,04/11/2023,18:45,24,,24
04/11/2023,18:45,04/11/2023,19:00,51,149,51.2
04/11/2023,19:00,04/11/2023,19:15,33,,32.2
04/11/2023,19:15,04/11/2023,19:30,39,,40.8
04/11/2023,19:30,04/11/2023,19:45,36,,36.8
04/11/2023,19:45,04/11/2023,20:00,48,156,47.8
04/11/2023,20:00,04/11/2023,20:15,49,,50.3
04/11/2023,20:15,04/11/2023,20:30,54,,54.2
04/11/2023,20:30,04/11/2023,20:45,21,,22.2
04/11/2023,20:45,04/11/2023,21:00,39,163,36.4
04/11/2023,21:00,04/11/2023,21:15,41,,42.4
04/11/2023,21:15,04/11/2023,21:30,36,,37.8
04/11/2023,21:30,04/11/2023,21:45,32,,33.8
04/11/2023,21:45,04/11/2023,22:00,35,144,38.7
04/11/2023,22:00,04/11/2023,22:15,22,,22.8
04/11/2023,22:15,04/11/2023,22:30,15,,18
04/11/2023,22:30,04/11/2023,22:45,31,,31.8
04/11/2023,22:45,04/11/2023,23:00,37,105,37.8
04/11/2023,23:00,04/11/2023,23:15,22,,24.4
04/11/2023,23:15,04/11/2023,23:30,14,,16
04/11/2023,23:30,04/11/2023,23:45,48,,48
04/11/2023,23:45,05/11/2023,00:00,27,111,27.4
05/11/2023,00:00,05/11/2023,00:15,16,,16
05/11/2023,00:15,05/11/2023,00:30,24,,26
05/11/2023,00:30,05/11/2023,00:45,19,,19
05/11/2023,00:45,05/11/2023,01:00,15,74,16
05/11/2023,01:00,05/11/2023,01:15,11,,11
05/11/2023,01:15,05/11/2023,01:30,12,,12
05/11/2023,01:30,05/11/2023,01:45,12,,12
05/11/2023,01:45,05/11/2023,02:00,13,48,14
05/11/2023,02:00,05/11/2023,02:15,10,,11
05/11/2023,02:15,05/11/2023,02:30,9,,9
05/11/2023,02:30,05/11/2023,02:45,6,,7.3
05/11/2023,02:45,05/11/2023,03:00,6,31,7
05/11/2023,03:00,05/11/2023,03:15,6,,7
05/11/2023,03:15,05/11/2023,03:30,10,,10
05/11/2023,03:30,05/11/2023,03:45,12,,12
05/11/2023,03:45,05/11/2023,04:00,12,40,14
05/11/2023,04:00,05/11/2023,04:15,5,,5
05/11/2023,04:15,05/11/2023,04:30,16,,16
05/11/2023,04:30,05/11/2023,04:45,18,,19.3
05/11/2023,04:45,05/11/2023,05:00,29,68,29
05/11/2023,05:00,05/11/2023,05:15,40,,42
05/11/2023,05:15,05/11/2023,05:30,40,,41.3
05/11/2023,05:30,05/11/2023,05:45,35,,33.2
05/11/2023,05:45,05/11/2023,06:00,34,149,32.8
05/11/2023,06:00,05/11/2023,06:15,43,,45.7
05/11/2023,06:15,05/11/2023,06:30,28,,31.7
05/11/2023,06:30,05/11/2023,06:45,49,,50.4
05/11/2023,06:45,05/11/2023,07:00,55,175,55.8
05/11/2023,07:00,05/11/2023,07:15,50,,50.3
05/11/2023,07:15,05/11/2023,07:30,31,,28
05/11/2023,07:30,05/11/2023,07:45,33,,31.7
05/11/2023,07:45,05/11/2023,08:00,31,145,31.9
05/11/2023,08:00,05/11/2023,08:15,32,,32.6
05/11/2023,08:15,05/11/2023,08:30,52,,48
05/11/2023,08:30,05/11/2023,08:45,35,,32.2
05/11/2023,08:45,05/11/2023,09:00,25,144,24.4
05/11/2023,09:00,05/11/2023,09:15,47,,44
05/11/2023,09:15,05/11/2023,09:30,27,,23.8
05/11/2023,09:30,05/11/2023,09:45,31,,27.4
05/11/2023,09:45,05/11/2023,10:00,42,147,40.6
05/11/2023,10:00,05/11/2023,10:15,31,,31.4
05/11/2023,10:15,05/11/2023,10:30,34,,32.8
05/11/2023,10:30,05/11/2023,10:45,41,,38
05/11/2023,10:45,05/11/2023,11:00,53,159,48.8
05/11/2023,11:00,05/11/2023,11:15,33,,33.4
05/11/2023,11:15,05/11/2023,11:30,36,,37.4
05/11/2023,11:30,05/11/2023,11:45,27,,26.4
05/11/2023,11:45,05/11/2023,12:00,32,128,33.7
05/11/2023,12:00,05/11/2023,12:15,28,,25.6
05/11/2023,12:15,05/11/2023,12:30,61,,58.8
05/11/2023,12:30,05/11/2023,12:45,24,,24
05/11/2023,12:45,05/11/2023,13:00,27,140,25.8
05/11/2023,13:00,05/11/2023,13:15,34,,34
05/11/2023,13:15,05/11/2023,13:30,37,,37.4
05/11/2023,13:30,05/11/2023,13:45,28,,30.4
05/11/2023,13:45,05/11/2023,14:00,24,123,25
05/11/2023,14:00,05/11/2023,14:15,18,,18
05/11/2023,14:15,05/11/2023,14:30,25,,25
05/11/2023,14:30,05/11/2023,14:45,25,,27
05/11/2023,14:45,05/11/2023,15:00,27,95,28.3
05/11/2023,15:00,05/11/2023,15:15,41,,43.4
05/11/2023,15:15,05/11/2023,15:30,31,,31
05/11/2023,15:30,05/11/2023,15:45,23,,23
05/11/2023,15:45,05/11/2023,16:00,29,124,30
05/11/2023,16:00,05/11/2023,16:15,46,,46.8
05/11/2023,16:15,05/11/2023,16:30,21,,20.4
05/11/2023,16:30,05/11/2023,16:45,23,,23.4
05/11/2023,16:45,05/11/2023,17:00,18,108,18.4
05/11/2023,17:00,05/11/2023,17:15,14,,16
05/11/2023,17:15,05/11/2023,17:30,14,,12.8
05/11/2023,17:30,05/11/2023,17:45,26,,30.3
05/11/2023,17:45,05/11/2023,18:00,16,70,14.8
05/11/2023,18:00,05/11/2023,18:15,16,,17
05/11/2023,18:15,05/11/2023,18:30,32,,32.2
05/11/2023,18:30,05/11/2023,18:45,29,,28.8
05/11/2023,18:45,05/11/2023,19:00,27,104,28.4
05/11/2023,19:00,05/11/2023,19:15,19,,19.4
05/11/2023,19:15,05/11/2023,19:30,17,,17
05/11/2023,19:30,05/11/2023,19:45,23,,23
05/11/2023,19:45,05/11/2023,20:00,24,83,23.8
05/11/2023,20:00,05/11/2023,20:15,21,,22.4
05/11/2023,20:15,05/11/2023,20:30,31,,33.8
05/11/2023,20:30,05/11/2023,20:45,17,,20
05/11/2023,20:45,05/11/2023,21:00,19,88,21
05/11/2023,21:00,05/11/2023,21:15,23,,26
05/11/2023,21:15,05/11/2023,21:30,12,,13
05/11/2023,21:30,05/11/2023,21:45,13,,15
