"From","To","Total","pcu","Car","Light goods vehicle","Heavy goods vehicle","Bus","Motorcycle","Bicycle"
"2023-11-13T00:30:00+01:00","2023-11-13T00:45:00+01:00","7","11.3","3","0","1","3","0","0"
"2023-11-13T00:45:00+01:00","2023-11-13T01:00:00+01:00","6","6.0","6","0","0","0","0","0"
"2023-11-13T01:00:00+01:00","2023-11-13T01:15:00+01:00","3","3.0","2","1","0","0","0","0"
"2023-11-13T01:15:00+01:00","2023-11-13T01:30:00+01:00","5","5.0","5","0","0","0","0","0"
"2023-11-13T01:30:00+01:00","2023-11-13T01:45:00+01:00","4","4.0","4","0","0","0","0","0"
"2023-11-13T01:45:00+01:00","2023-11-13T02:00:00+01:00","9","11.3","7","0","1","1","0","0"
"2023-11-13T02:00:00+01:00","2023-11-13T02:15:00+01:00","5","5.0","5","0","0","0","0","0"
"2023-11-13T02:15:00+01:00","2023-11-13T02:30:00+01:00","8","9.0","6","1","0","1","0","0"
"2023-11-13T02:30:00+01:00","2023-11-13T02:45:00+01:00","8","8.0","7","1","0","0","0","0"
"2023-11-13T02:45:00+01:00","2023-11-13T03:00:00+01:00","3","3.0","2","1","0","0","0","0"
"2023-11-13T03:00:00+01:00","2023-11-13T03:15:00+01:00","2","2.0","2","0","0","0","0","0"
"2023-11-13T03:15:00+01:00","2023-11-13T03:30:00+01:00","9","9.0","9","0","0","0","0","0"
"2023-11-13T03:30:00+01:00","2023-11-13T03:45:00+01:00","6","7.3","5","0","1","0","0","0"
"2023-11-13T03:45:00+01:00","2023-11-13T04:00:00+01:00","9","10.7","6","0","1","1","1","0"
"2023-11-13T04:00:00+01:00","2023-11-13T04:15:00+01:00","8","8.0","7","1","0","0","0","0"
"2023-11-13T04:15:00+01:00","2023-11-13T04:30:00+01:00","15","16.3","13","1","1","0","0","0"
"2023-11-13T04:30:00+01:00","2023-11-13T04:45:00+01:00","19","17.8","15","2","0","0","2","0"
"2023-11-13T04:45:00+01:00","2023-11-13T05:00:00+01:00","19","22.3","14","2","1","2","0","0"
"2023-11-13T05:00:00+01:00","2023-11-13T05:15:00+01:00","44","48.3","37","2","3","1","1","0"
"2023-11-13T05:15:00+01:00","2023-11-13T05:30:00+01:00","39","39.0","38","1","0","0","0","0"
"2023-11-13T05:30:00+01:00","2023-11-13T05:45:00+01:00","32","33.7","27","2","1","1","1","0"
"2023-11-13T05:45:00+01:00","2023-11-13T06:00:00+01:00","40","40.4","35","3","0","1","1","0"
"2023-11-13T06:00:00+01:00","2023-11-13T06:15:00+01:00","30","34.6","24","2","2","2","0","0"
"2023-11-13T06:15:00+01:00","2023-11-13T06:30:00+01:00","61","65.3","46","11","1","3","0","0"
"2023-11-13T06:30:00+01:00","2023-11-13T06:45:00+01:00","45","46.0","37","7","0","1","0","0"
"2023-11-13T06:45:00+01:00","2023-11-13T07:00:00+01:00","92","97.6","73","14","2","3","0","0"
"2023-11-13T07:00:00+01:00","2023-11-13T07:15:00+01:00","60","65.6","47","8","2","3","0","0"
"2023-11-13T07:15:00+01:00","2023-11-13T07:30:00+01:00","60","67.1","47","5","3","4","0","1"
"2023-11-13T07:30:00+01:00","2023-11-13T07:45:00+01:00","58","65.6","37","13","4","3","1","0"
"2023-11-13T07:45:00+01:00","2023-11-13T08:00:00+01:00","63","68.3","45","13","1","4","0","0"
"2023-11-13T08:00:00+01:00","2023-11-13T08:15:00+01:00","55","61.3","42","7","1","5","0","0"
"2023-11-13T08:15:00+01:00","2023-11-13T08:30:00+01:00","57","64.3","43","7","1","6","0","0"
"2023-11-13T08:30:00+01:00","2023-11-13T08:45:00+01:00","62","71.6","45","7","4","5","1","0"
"2023-11-13T08:45:00+01:00","2023-11-13T09:00:00+01:00","59","64.7","44","8","1","5","1","0"
"2023-11-13T09:00:00+01:00","2023-11-13T09:15:00+01:00","63","70.6","49","7","2","5","0","0"
"2023-11-13T09:15:00+01:00","2023-11-13T09:30:00+01:00","64","69.4","47","10","0","6","1","0"
"2023-11-13T09:30:00+01:00","2023-11-13T09:45:00+01:00","62","68.4","47","7","0","7","1","0"
"2023-11-13T09:45:00+01:00","2023-11-13T10:00:00+01:00","78","84.3","67","5","1","5","0","0"
"2023-11-13T10:00:00+01:00","2023-11-13T10:15:00+01:00","54","59.0","44","5","0","5","0","0"
"2023-11-13T10:15:00+01:00","2023-11-13T10:30:00+01:00","71","82.6","53","7","2","9","0","0"
"2023-11-13T10:30:00+01:00","2023-11-13T10:45:00+01:00","37","39.0","32","3","0","2","0","0"
"2023-11-13T10:45:00+01:00","2023-11-13T11:00:00+01:00","61","65.1","44","10","1","4","2","0"
"2023-11-13T11:00:00+01:00","2023-11-13T11:15:00+01:00","70","73.7","56","9","1","3","1","0"
"2023-11-13T11:15:00+01:00","2023-11-13T11:30:00+01:00","68","74.5","47","13","1","6","0","1"
"2023-11-13T11:30:00+01:00","2023-11-13T11:45:00+01:00","53","56.6","36","7","0","6","4","0"
"2023-11-13T11:45:00+01:00","2023-11-13T12:00:00+01:00","57","59.3","47","8","1","1","0","0"
"2023-11-13T12:00:00+01:00","2023-11-13T12:15:00+01:00","49","51.3","44","3","1","1","0","0"
"2023-11-13T12:15:00+01:00","2023-11-13T12:30:00+01:00","61","66.7","50","4","1","5","1","0"
"2023-11-13T12:30:00+01:00","2023-11-13T12:45:00+01:00","53","54.8","45","3","0","3","2","0"
"2023-11-13T12:45:00+01:00","2023-11-13T13:00:00+01:00","48","55.3","37","4","1","6","0","0"
"2023-11-13T13:00:00+01:00","2023-11-13T13:15:00+01:00","58","62.4","46","6","0","5","1","0"
"2023-11-13T13:15:00+01:00","2023-11-13T13:30:00+01:00","45","50.6","35","5","2","3","0","0"
"2023-11-13T13:30:00+01:00","2023-11-13T13:45:00+01:00","44","50.6","34","4","2","4","0","0"
"2023-11-13T13:45:00+01:00","2023-11-13T14:00:00+01:00","63","68.3","53","5","1","4","0","0"
"2023-11-13T14:00:00+01:00","2023-11-13T14:15:00+01:00","56","62.0","46","4","0","6","0","0"
"2023-11-13T14:15:00+01:00","2023-11-13T14:30:00+01:00","67","72.3","53","9","1","4","0","0"
"2023-11-13T14:30:00+01:00","2023-11-13T14:45:00+01:00","48","50.7","39","5","1","2","1","0"
"2023-11-13T14:45:00+01:00","2023-11-13T15:00:00+01:00","75","79.0","62","9","0","4","0","0"
"2023-11-13T15:00:00+01:00","2023-11-13T15:15:00+01:00","48","54.6","39","3","2","4","0","0"
"2023-11-13T15:15:00+01:00","2023-11-13T15:30:00+01:00","46","53.3","30","9","1","6","0","0"
"2023-11-13T15:30:00+01:00","2023-11-13T15:45:00+01:00","51","59.6","36","7","2","6","0","0"
"2023-11-13T15:45:00+01:00","2023-11-13T16:00:00+01:00","55","60.0","42","8","0","5","0","0"
"2023-11-13T16:00:00+01:00","2023-11-13T16:15:00+01:00","59","64.3","43","11","1","4","0","0"
"2023-11-13T16:15:00+01:00","2023-11-13T16:30:00+01:00","58","63.1","47","3","1","5","2","0"
"2023-11-13T16:30:00+01:00","2023-11-13T16:45:00+01:00","63","67.0","53","6","0","4","0","0"
"2023-11-13T16:45:00+01:00","2023-11-13T17:00:00+01:00","63","64.0","57","5","0","1","0","0"
"2023-11-13T17:00:00+01:00","2023-11-13T17:15:00+01:00","58","66.2","46","5","4","3","0","0"
"2023-11-13T17:15:00+01:00","2023-11-13T17:30:00+01:00","55","59.0","48","3","0","4","0","0"
"2023-11-13T17:30:00+01:00","2023-11-13T17:45:00+01:00","67","71.5","56","2","1","5","3","0"
"2023-11-13T17:45:00+01:00","2023-11-13T18:00:00+01:00","52","52.5","47","0","1","1","3","0"
"2023-11-13T18:00:00+01:00","2023-11-13T18:15:00+01:00","59","64.1","49","2","1","5","2","0"
"2023-11-13T18:15:00+01:00","2023-11-13T18:30:00+01:00","63","65.5","55","1","1","3","3","0"
"2023-11-13T18:30:00+01:00","2023-11-13T18:45:00+01:00","44","45.6","36","0","0","4","4","0"
"2023-11-13T18:45:00+01:00","2023-11-13T19:00:00+01:00","58","60.8","52","0","0","4","2","0"
"2023-11-13T19:00:00+01:00","2023-11-13T19:15:00+01:00","53","56.8","42","4","0","5","2","0"
"2023-11-13T19:15:00+01:00","2023-11-13T19:30:00+01:00","41","45.0","36","0","2","2","1","0"
"2023-11-13T19:30:00+01:00","2023-11-13T19:45:00+01:00","53","56.8","46","0","0","5","2","0"
"2023-11-13T19:45:00+01:00","2023-11-13T20:00:00+01:00","50","51.2","44","0","0","3","3","0"
"2023-11-13T20:00:00+01:00","2023-11-13T20:15:00+01:00","41","47.4","33","0","0","7","1","0"
"2023-11-13T20:15:00+01:00","2023-11-13T20:30:00+01:00","40","43.0","37","0","0","3","0","0"
"2023-11-13T20:30:00+01:00","2023-11-13T20:45:00+01:00","41","47.4","33","0","0","7","1","0"
"2023-11-13T20:45:00+01:00","2023-11-13T21:00:00+01:00","28","29.4","25","0","0","2","1","0"
"2023-11-13T21:00:00+01:00","2023-11-13T21:15:00+01:00","23","27.0","18","1","0","4","0","0"
"2023-11-13T21:15:00+01:00","2023-11-13T21:30:00+01:00","24","27.4","19","0","0","4","1","0"
"2023-11-13T21:30:00+01:00","2023-11-13T21:45:00+01:00","14","16.4","9","1","0","3","1","0"
"2023-11-13T21:45:00+01:00","2023-11-13T22:00:00+01:00","19","22.4","14","0","0","4","1","0"
"2023-11-13T22:00:00+01:00","2023-11-13T22:15:00+01:00","18","20.0","16","0","0","2","0","0"
"2023-11-13T22:15:00+01:00","2023-11-13T22:30:00+01:00","18","20.8","12","0","0","4","2","0"
"2023-11-13T22:30:00+01:00","2023-11-13T22:45:00+01:00","17","21.3","12","1","1","3","0","0"
"2023-11-13T22:45:00+01:00","2023-11-13T23:00:00+01:00","19","21.0","17","0","0","2","0","0"
"2023-11-13T23:00:00+01:00","2023-11-13T23:15:00+01:00","15","16.4","11","1","0","2","1","0"
"2023-11-13T23:15:00+01:00","2023-11-13T23:30:00+01:00","11","12.4","8","0","0","2","1","0"
"2023-11-13T23:30:00+01:00","2023-11-13T23:45:00+01:00","14","17.0","11","0","0","3","0","0"
"2023-11-13T23:45:00+01:00","2023-11-14T00:00:00+01:00","7","7.0","7","0","0","0","0","0"
"2023-11-14T00:00:00+01:00","2023-11-14T00:15:00+01:00","15","17.3","13","0","1","1","0","0"
"2023-11-14T00:15:00+01:00","2023-11-14T00:30:00+01:00","5","7.0","2","1","0","2","0","0"
"2023-11-14T00:30:00+01:00","2023-11-14T00:45:00+01:00","10","11.3","9","0","1","0","0","0"
"2023-11-14T00:45:00+01:00","2023-11-14T01:00:00+01:00","4","4.0","4","0","0","0","0","0"
"2023-11-14T01:00:00+01:00","2023-11-14T01:15:00+01:00","3","3.0","3","0","0","0","0","0"
"2023-11-14T01:15:00+01:00","2023-11-14T01:30:00+01:00","7","7.0","7","0","0","0","0","0"
"2023-11-14T01:30:00+01:00","2023-11-14T01:45:00+01:00","3","3.0","3","0","0","0","0","0"
"2023-11-14T01:45:00+01:00","2023-11-14T02:00:00+01:00","2","2.0","2","0","0","0","0","0"
"2023-11-14T02:00:00+01:00","2023-11-14T02:15:00+01:00","2","2.0","2","0","0","0","0","0"
"2023-11-14T02:15:00+01:00","2023-11-14T02:30:00+01:00","2","2.0","2","0","0","0","0","0"
"2023-11-14T02:30:00+01:00","2023-11-14T02:45:00+01:00","2","2.0","2","0","0","0","0","0"
"2023-11-14T02:45:00+01:00","2023-11-14T03:00:00+01:00","3","3.0","3","0","0","0","0","0"
"2023-11-14T03:00:00+01:00","2023-11-14T03:15:00+01:00","1","1.0","1","0","0","0","0","0"
"2023-11-14T03:15:00+01:00","2023-11-14T03:30:00+01:00","3","3.0","3","0","0","0","0","0"
"2023-11-14T03:30:00+01:00","2023-11-14T03:45:00+01:00","3","4.3","2","0","1","0","0","0"
"2023-11-14T03:45:00+01:00","2023-11-14T04:00:00+01:00","9","9.4","6","1","0","1","1","0"
"2023-11-14T04:00:00+01:00","2023-11-14T04:15:00+01:00","6","7.3","3","2","1","0","0","0"
"2023-11-14T04:15:00+01:00","2023-11-14T04:30:00+01:00","18","17.4","15","2","0","0","1","0"
"2023-11-14T04:30:00+01:00","2023-11-14T04:45:00+01:00","24","25.1","20","0","1","1","2","0"
"2023-11-14T04:45:00+01:00","2023-11-14T05:00:00+01:00","21","21.0","20","1","0","0","0","0"
"2023-11-14T05:00:00+01:00","2023-11-14T05:15:00+01:00","51","56.9","44","2","3","2","0","0"
"2023-11-14T05:15:00+01:00","2023-11-14T05:30:00+01:00","43","43.7","40","1","1","0","1","0"
"2023-11-14T05:30:00+01:00","2023-11-14T05:45:00+01:00","42","42.0","39","3","0","0","0","0"
"2023-11-14T05:45:00+01:00","2023-11-14T06:00:00+01:00","34","36.7","30","0","1","2","1","0"
"2023-11-14T06:00:00+01:00","2023-11-14T06:15:00+01:00","33","36.0","27","3","0","3","0","0"
"2023-11-14T06:15:00+01:00","2023-11-14T06:30:00+01:00","43","46.3","30","10","1","2","0","0"
"2023-11-14T06:30:00+01:00","2023-11-14T06:45:00+01:00","59","64.6","40","13","4","1","1","0"
"2023-11-14T06:45:00+01:00","2023-11-14T07:00:00+01:00","38","40.0","23","13","0","2","0","0"
"2023-11-14T07:00:00+01:00","2023-11-14T07:15:00+01:00","41","45.0","33","4","0","4","0","0"
"2023-11-14T07:15:00+01:00","2023-11-14T07:30:00+01:00","43","47.0","33","6","0","4","0","0"
"2023-11-14T07:30:00+01:00","2023-11-14T07:45:00+01:00","45","47.3","37","6","1","1","0","0"
"2023-11-14T07:45:00+01:00","2023-11-14T08:00:00+01:00","56","60.6","44","8","2","2","0","0"
"2023-11-14T08:00:00+01:00","2023-11-14T08:15:00+01:00","58","62.3","47","7","1","3","0","0"
"2023-11-14T08:15:00+01:00","2023-11-14T08:30:00+01:00","56","59.7","44","7","1","3","1","0"
"2023-11-14T08:30:00+01:00","2023-11-14T08:45:00+01:00","57","60.7","44","6","1","4","0","2"
"2023-11-14T08:45:00+01:00","2023-11-14T09:00:00+01:00","65","68.3","55","7","1","2","0","0"
"2023-11-14T09:00:00+01:00","2023-11-14T09:15:00+01:00","67","71.3","60","3","1","3","0","0"
"2023-11-14T09:15:00+01:00","2023-11-14T09:30:00+01:00","58","65.6","46","5","2","5","0","0"
"2023-11-14T09:30:00+01:00","2023-11-14T09:45:00+01:00","74","77.0","66","5","0","3","0","0"
"2023-11-14T09:45:00+01:00","2023-11-14T10:00:00+01:00","74","82.0","58","8","0","8","0","0"
"2023-11-14T10:00:00+01:00","2023-11-14T10:15:00+01:00","77","86.6","59","9","2","7","0","0"
"2023-11-14T10:15:00+01:00","2023-11-14T10:30:00+01:00","63","64.0","55","7","0","1","0","0"
"2023-11-14T10:30:00+01:00","2023-11-14T10:45:00+01:00","66","72.2","51","10","4","1","0","0"
"2023-11-14T10:45:00+01:00","2023-11-14T11:00:00+01:00","65","69.4","52","7","0","5","1","0"
"2023-11-14T11:00:00+01:00","2023-11-14T11:15:00+01:00","73","76.4","54","13","2","2","2","0"
"2023-11-14T11:15:00+01:00","2023-11-14T11:30:00+01:00","77","83.3","57","14","1","5","0","0"
"2023-11-14T11:30:00+01:00","2023-11-14T11:45:00+01:00","92","100.2","74","11","4","3","0","0"
"2023-11-14T11:45:00+01:00","2023-11-14T12:00:00+01:00","73","81.2","51","9","0","10","3","0"
"2023-11-14T12:00:00+01:00","2023-11-14T12:15:00+01:00","61","64.0","52","6","0","3","0","0"
"2023-11-14T12:15:00+01:00","2023-11-14T12:30:00+01:00","55","58.4","43","7","0","4","1","0"
"2023-11-14T12:30:00+01:00","2023-11-14T12:45:00+01:00","64","73.9","48","7","3","6","0","0"
"2023-11-14T12:45:00+01:00","2023-11-14T13:00:00+01:00","55","57.0","44","9","0","2","0","0"
"2023-11-14T13:00:00+01:00","2023-11-14T13:15:00+01:00","62","69.3","52","3","1","6","0","0"
"2023-11-14T13:15:00+01:00","2023-11-14T13:30:00+01:00","41","46.3","28","8","1","4","0","0"
"2023-11-14T13:30:00+01:00","2023-11-14T13:45:00+01:00","44","47.4","34","5","0","4","1","0"
"2023-11-14T13:45:00+01:00","2023-11-14T14:00:00+01:00","41","44.3","33","5","1","2","0","0"
"2023-11-14T14:00:00+01:00","2023-11-14T14:15:00+01:00","55","65.0","39","6","0","10","0","0"
"2023-11-14T14:15:00+01:00","2023-11-14T14:30:00+01:00","35","39.0","29","2","0","4","0","0"
"2023-11-14T14:30:00+01:00","2023-11-14T14:45:00+01:00","56","59.0","45","8","0","3","0","0"
"2023-11-14T14:45:00+01:00","2023-11-14T15:00:00+01:00","36","39.3","30","3","1","2","0","0"
"2023-11-14T15:00:00+01:00","2023-11-14T15:15:00+01:00","30","32.0","21","7","0","2","0","0"
"2023-11-14T15:15:00+01:00","2023-11-14T15:30:00+01:00","35","37.3","23","10","1","1","0","0"
"2023-11-14T15:30:00+01:00","2023-11-14T15:45:00+01:00","47","53.0","33","8","0","6","0","0"
"2023-11-14T15:45:00+01:00","2023-11-14T16:00:00+01:00","37","38.3","30","6","1","0","0","0"
"2023-11-14T16:00:00+01:00","2023-11-14T16:15:00+01:00","75","81.3","62","7","1","5","0","0"
"2023-11-14T16:15:00+01:00","2023-11-14T16:30:00+01:00","82","87.0","68","9","0","5","0","0"
"2023-11-14T16:30:00+01:00","2023-11-14T16:45:00+01:00","64","68.9","50","10","3","1","0","0"
"2023-11-14T16:45:00+01:00","2023-11-14T17:00:00+01:00","99","102.7","87","7","1","3","1","0"
"2023-11-14T17:00:00+01:00","2023-11-14T17:15:00+01:00","78","82.8","63","7","0","6","2","0"
"2023-11-14T17:15:00+01:00","2023-11-14T17:30:00+01:00","71","71.8","63","4","0","2","2","0"
"2023-11-14T17:30:00+01:00","2023-11-14T17:45:00+01:00","78","79.9","69","1","1","3","4","0"
"2023-11-14T17:45:00+01:00","2023-11-14T18:00:00+01:00","84","87.1","77","1","1","3","2","0"
"2023-11-14T18:00:00+01:00","2023-11-14T18:15:00+01:00","58","59.2","51","1","0","3","3","0"
"2023-11-14T18:15:00+01:00","2023-11-14T18:30:00+01:00","67","68.7","63","1","1","1","1","0"
"2023-11-14T18:30:00+01:00","2023-11-14T18:45:00+01:00","61","66.2","50","0","2","5","4","0"
"2023-11-14T18:45:00+01:00","2023-11-14T19:00:00+01:00","53","54.2","47","0","0","3","3","0"
"2023-11-14T19:00:00+01:00","2023-11-14T19:15:00+01:00","56","58.7","50","2","1","2","1","0"
"2023-11-14T19:15:00+01:00","2023-11-14T19:30:00+01:00","63","66.4","57","1","0","4","1","0"
"2023-11-14T19:30:00+01:00","2023-11-14T19:45:00+01:00","43","46.4","37","1","0","4","1","0"
"2023-11-14T19:45:00+01:00","2023-11-14T20:00:00+01:00","40","41.4","36","1","0","2","1","0"
"2023-11-14T20:00:00+01:00","2023-11-14T20:15:00+01:00","55","60.6","43","0","0","8","4","0"
"2023-11-14T20:15:00+01:00","2023-11-14T20:30:00+01:00","35","40.7","28","0","1","5","1","0"
"2023-11-14T20:30:00+01:00","2023-11-14T20:45:00+01:00","58","57.2","45","1","0","4","8","0"
"2023-11-14T20:45:00+01:00","2023-11-14T21:00:00+01:00","36","38.6","25","2","0","5","4","0"
"2023-11-14T21:00:00+01:00","2023-11-14T21:15:00+01:00","24","29.0","18","1","0","5","0","0"
"2023-11-14T21:15:00+01:00","2023-11-14T21:30:00+01:00","32","41.0","23","0","0","9","0","0"
"2023-11-14T21:30:00+01:00","2023-11-14T21:45:00+01:00","27","29.4","23","0","0","3","1","0"
"2023-11-14T21:45:00+01:00","2023-11-14T22:00:00+01:00","29","35.0","22","0","2","4","1","0"
"2023-11-14T22:00:00+01:00","2023-11-14T22:15:00+01:00","16","18.7","12","0","1","2","1","0"
"2023-11-14T22:15:00+01:00","2023-11-14T22:30:00+01:00","18","20.4","13","1","0","3","1","0"
"2023-11-14T22:30:00+01:00","2023-11-14T22:45:00+01:00","24","26.7","20","0","1","2","1","0"
"2023-11-14T22:45:00+01:00","2023-11-14T23:00:00+01:00","21","22.0","20","0","0","1","0","0"
"2023-11-14T23:00:00+01:00","2023-11-14T23:15:00+01:00","19","22.7","14","0","1","3","1","0"
"2023-11-14T23:15:00+01:00","2023-11-14T23:30:00+01:00","15","16.4","12","0","0","2","1","0"
"2023-11-14T23:30:00+01:00","2023-11-14T23:45:00+01:00","20","24.4","14","0","0","5","1","0"
"2023-11-14T23:45:00+01:00","2023-11-15T00:00:00+01:00","12","11.2","7","1","0","1","3","0"
"2023-11-15T00:00:00+01:00","2023-11-15T00:15:00+01:00","6","6.0","6","0","0","0","0","0"
"2023-11-15T00:15:00+01:00","2023-11-15T00:30:00+01:00","7","6.4","6","0","0","0","1","0"
"2023-11-15T00:30:00+01:00","2023-11-15T00:45:00+01:00","4","5.0","3","0","0","1","0","0"
"2023-11-15T00:45:00+01:00","2023-11-15T01:00:00+01:00","11","11.0","11","0","0","0","0","0"
"2023-11-15T01:00:00+01:00","2023-11-15T01:15:00+01:00","8","8.0","8","0","0","0","0","0"
"2023-11-15T01:15:00+01:00","2023-11-15T01:30:00+01:00","4","4.0","4","0","0","0","0","0"
"2023-11-15T01:30:00+01:00","2023-11-15T01:45:00+01:00","3","3.0","3","0","0","0","0","0"
"2023-11-15T01:45:00+01:00","2023-11-15T02:00:00+01:00","0","0.0","0","0","0","0","0","0"
"2023-11-15T02:00:00+01:00","2023-11-15T02:15:00+01:00","3","3.0","3","0","0","0","0","0"
"2023-11-15T02:15:00+01:00","2023-11-15T02:30:00+01:00","0","0.0","0","0","0","0","0","0"
"2023-11-15T02:30:00+01:00","2023-11-15T02:45:00+01:00","4","4.0","4","0","0","0","0","0"
"2023-11-15T02:45:00+01:00","2023-11-15T03:00:00+01:00","4","4.0","4","0","0","0","0","0"
"2023-11-15T03:00:00+01:00","2023-11-15T03:15:00+01:00","6","5.4","4","1","0","0","1","0"
"2023-11-15T03:15:00+01:00","2023-11-15T03:30:00+01:00","7","9.0","3","1","2","0","1","0"
"2023-11-15T03:30:00+01:00","2023-11-15T03:45:00+01:00","8","8.0","4","4","0","0","0","0"
"2023-11-15T03:45:00+01:00","2023-11-15T04:00:00+01:00","9","8.4","6","2","0","0","1","0"
"2023-11-15T04:00:00+01:00","2023-11-15T04:15:00+01:00","8","11.3","2","3","1","2","0","0"
"2023-11-15T04:15:00+01:00","2023-11-15T04:30:00+01:00","27","28.3","22","4","1","0","0","0"
"2023-11-15T04:30:00+01:00","2023-11-15T04:45:00+01:00","26","24.8","20","4","0","0","2","0"
"2023-11-15T04:45:00+01:00","2023-11-15T05:00:00+01:00","30","34.0","23","2","2","2","1","0"
"2023-11-15T05:00:00+01:00","2023-11-15T05:15:00+01:00","37","40.4","31","1","0","4","1","0"
"2023-11-15T05:15:00+01:00","2023-11-15T05:30:00+01:00","38","39.0","33","4","0","1","0","0"
"2023-11-15T05:30:00+01:00","2023-11-15T05:45:00+01:00","38","39.3","28","9","1","0","0","0"
"2023-11-15T05:45:00+01:00","2023-11-15T06:00:00+01:00","43","43.7","35","6","1","0","1","0"
"2023-11-15T06:00:00+01:00","2023-11-15T06:15:00+01:00","41","43.7","36","1","1","2","1","0"
"2023-11-15T06:15:00+01:00","2023-11-15T06:30:00+01:00","62","64.3","46","14","1","1","0","0"
"2023-11-15T06:30:00+01:00","2023-11-15T06:45:00+01:00","72","74.4","51","17","0","3","1","0"
"2023-11-15T06:45:00+01:00","2023-11-15T07:00:00+01:00","63","67.3","50","9","1","3","0","0"
"2023-11-15T07:00:00+01:00","2023-11-15T07:15:00+01:00","47","50.0","35","9","0","3","0","0"
"2023-11-15T07:15:00+01:00","2023-11-15T07:30:00+01:00","66","72.6","55","5","2","4","0","0"
"2023-11-15T07:30:00+01:00","2023-11-15T07:45:00+01:00","55","58.5","42","8","1","3","0","1"
"2023-11-15T07:45:00+01:00","2023-11-15T08:00:00+01:00","64","72.6","49","7","2","6","0","0"
"2023-11-15T08:00:00+01:00","2023-11-15T08:15:00+01:00","66","73.3","47","12","1","6","0","0"
"2023-11-15T08:15:00+01:00","2023-11-15T08:30:00+01:00","89","98.5","71","10","5","3","0","0"
"2023-11-15T08:30:00+01:00","2023-11-15T08:45:00+01:00","105","115.6","84","11","2","8","0","0"
"2023-11-15T08:45:00+01:00","2023-11-15T09:00:00+01:00","93","98.3","75","12","3","2","1","0"
